ID;Heures_depuis_dernière_maintenance;Maintenance_complète_année_précédente;Warning_depuis_dernière_maintenance;Heures_usage;Site_fabrication;Type_fréquence;Sensitivité;Type;Usage_critique;Type_avion;Incident
107740;19;No;No;2967;1;A1;Low;Dry;No;Fighter type B;No
107741;55;No;Yes;3469;2;A1;Low;Wet;Yes;Fighter type A;No
107742;28;No;No;2057;1;A1;Normal;Normal;No;Turboprop;No
107743;33;Yes;Yes;1923;1;A2;Low;Normal;No;Other;No
107744;48;No;No;2030;1;C;Low;Normal;No;Passengers LD;No
107745;66;No;No;1541;2;C;Low;Dry;Yes;Fighter type B;No
107746;24;No;Yes;3070;;C;Low;Dry;Yes;Helicopter;No
107747;66;No;No;2278;2;A1;Low;Dry;Yes;Fighter type B;No
107748;81;;No;2167;1;C;Low;Dry;Yes;Passengers SD;No
107749;65;No;No;2150;1;A2;Low;Normal;Yes;Fighter type A;No
107750;37;No;No;2057;2;A1;Normal;Dry;No;Other;No
107751;48;No;No;2276;2;D;Normal;Wet;No;Turboprop;No
107752;59;Yes;No;2736;2;C;Normal;Dry;;Fighter type C;No
107753;68;No;No;1547;2;C;Normal;Normal;Yes;Tanker;Yes
107754;30;Yes;Yes;2288;1;D;Low;Wet;No;Unknown;No
107755;52;Yes;No;2854;1;A1;Low;Normal;No;Unknown;No
107756;34;Yes;No;2284;2;A1;Low;Wet;No;Other;No
107757;72;Yes;No;2453;1;B;Normal;Normal;No;Fighter type B;No
107758;79;Yes;No;2542;1;A1;Low;Normal;Yes;Fighter type C;No
107759;56;No;Yes;2793;2;C;Low;Dry;No;Cargo;No
107760;44;No;No;3656;2;C;Low;Dry;No;Fighter type C;No
107761;44;No;Yes;3467;2;B;Low;Normal;No;Unknown;No
107762;38;No;No;2432;1;C;Normal;Normal;No;Helicopter;No
107763;47;Yes;Yes;2437;2;D;Low;Dry;No;Helicopter;No
107764;44;No;Yes;3748;1;D;Low;Dry;No;Cargo;No
107765;44;No;No;2149;2;D;Low;Dry;No;Unknown;No
107766;30;No;No;1529;1;;Normal;Dry;No;Unknown;No
107767;47;No;Yes;2936;2;D;Low;Wet;No;Fighter type C;No
107768;56;No;No;4973;2;A1;Low;Dry;No;Fighter type C;No
107769;36;No;Yes;2207;2;D;Low;Wet;No;Fighter type C;Yes
107770;58;No;No;3738;1;A1;Low;Dry;;Tanker;No
107771;28;No;Yes;1909;2;D;Low;Dry;Yes;Fighter type C;No
107772;47;No;Yes;3058;2;A2;Low;Wet;No;Other;Yes
107773;71;No;No;2548;1;C;Low;Normal;Yes;Other;No
107774;44;No;No;1961;1;C;Low;Dry;No;Fighter type B;No
107775;35;;No;1021;1;A1;Low;Wet;No;Fighter type C;No
107776;41;No;No;3319;1;C;Low;Dry;No;Helicopter;No
107777;70;No;No;3140;2;C;Low;Dry;No;Helicopter;No
107778;33;Yes;Yes;4112;2;A1;Normal;Dry;No;Unknown;No
107779;44;;Yes;2165;1;C;Low;Dry;No;Unknown;No
107780;29;Yes;No;2332;2;A2;Low;Wet;No;Unknown;No
107781;31;Yes;No;3731;1;C;Low;Normal;Yes;Fighter type C;No
107782;21;Yes;No;1587;1;D;Normal;;;Fighter type C;No
107783;48;No;No;2835;2;A1;Low;Dry;No;Fighter type A;No
107784;;No;No;3817;1;A1;Low;Normal;No;Other;No
107785;77;No;No;2142;1;A2;Normal;Normal;Yes;Unknown;No
107786;50;No;No;2330;1;C;Normal;Wet;No;Fighter type B;No
107787;46;No;Yes;2828;1;C;Normal;;No;Fighter type A;No
107788;78;No;No;1292;1;C;Low;Wet;No;Helicopter;No
107789;74;;No;1414;2;A1;Low;Wet;Yes;Passengers LD;No
107790;34;No;No;4248;2;B;Low;Wet;No;Fighter type C;No
107791;44;Yes;Yes;2289;1;A1;Low;Dry;No;;No
107792;53;No;No;2020;1;A2;Low;Dry;Yes;Fighter type B;No
107793;45;No;Yes;3370;1;C;Normal;Normal;No;Helicopter;No
107794;37;;No;2023;1;B;Low;Wet;No;Other;No
107795;59;No;No;1565;1;C;Normal;Dry;No;Passengers SD;No
107796;20;No;No;1949;1;C;Low;Normal;No;Fighter type A;No
107797;48;No;No;2362;2;A2;Low;Wet;No;Fighter type B;No
107798;70;Yes;Yes;5078;1;A1;Low;Normal;No;;No
107799;49;Yes;Yes;4495;2;D;;Wet;No;Fighter type C;No
107800;31;No;Yes;2103;2;C;Low;Wet;No;Passengers LD;No
107801;60;No;Yes;2123;2;A1;Low;Dry;No;Helicopter;No
107802;63;No;No;3466;2;A1;Low;Wet;No;Fighter type C;No
107803;48;No;Yes;2758;2;C;Normal;Wet;Yes;Cargo;No
107804;22;Yes;No;3098;1;A1;Normal;Dry;No;;No
107805;76;No;No;2146;1;A2;Normal;Wet;No;Passengers SD;No
107806;49;No;No;3882;2;A2;Low;Normal;Yes;Tanker;No
107807;62;No;Yes;2002;1;C;Normal;Normal;No;Unknown;No
107808;73;No;No;2461;1;C;Normal;Wet;No;Passengers SD;No
107809;43;No;Yes;3134;1;A2;Low;Wet;No;Helicopter;No
107810;48;Yes;No;1487;2;A1;Normal;Wet;Yes;Helicopter;No
107811;58;Yes;No;2275;2;A2;Normal;Normal;Yes;Cargo;No
107812;21;No;No;1681;2;A1;Normal;Dry;No;Tanker;No
107813;67;No;Yes;3220;2;A1;Low;Normal;No;Other;No
107814;45;No;No;2422;1;A1;Low;Wet;No;Tanker;No
107815;61;No;Yes;4443;2;A1;Low;Normal;No;Helicopter;No
107816;52;No;No;4283;1;C;Normal;Dry;No;Unknown;No
107817;51;No;No;1526;;A2;Low;Dry;Yes;Fighter type B;No
107818;42;Yes;Yes;3300;2;C;Low;Wet;Yes;Fighter type C;No
107819;44;Yes;No;1463;2;A2;Low;Wet;No;Unknown;No
107820;56;Yes;No;2810;2;D;Normal;Dry;Yes;Fighter type C;No
107821;61;No;No;2078;2;C;Low;Normal;Yes;Cargo;No
107822;51;No;Yes;2671;2;A1;Low;Dry;No;Other;No
107823;60;No;No;3116;2;A1;Low;Wet;No;Turboprop;Yes
107824;28;Yes;No;4285;1;A1;Normal;Dry;No;Fighter type C;No
107825;39;No;;2039;;;Normal;Dry;No;Unknown;No
107826;64;No;No;2465;2;A1;Low;Normal;No;Helicopter;No
107827;45;Yes;No;4274;1;A1;Low;Wet;Yes;Other;No
107828;60;No;No;2352;2;A1;Low;Wet;No;Cargo;No
107829;49;No;No;2291;2;D;Low;Wet;Yes;Fighter type C;No
107830;42;No;;1739;1;D;Low;Wet;Yes;Fighter type C;No
107831;60;No;No;2851;1;;Low;Dry;Yes;Fighter type C;No
107832;38;Yes;Yes;1732;1;D;Normal;Normal;Yes;Helicopter;No
107833;47;No;No;2335;1;A1;Low;Dry;No;Fighter type C;No
107834;48;No;Yes;2012;2;C;Normal;Normal;;Cargo;No
107835;48;Yes;Yes;2639;2;A2;Low;Normal;No;Passengers SD;No
107836;69;No;Yes;2877;1;A2;Low;Dry;No;Other;No
107837;25;No;Yes;2293;1;A2;Low;Dry;Yes;Tanker;No
107838;34;Yes;No;2125;2;C;Normal;Dry;No;Fighter type C;No
107839;28;Yes;Yes;1828;2;C;Low;Normal;No;Passengers LD;No
107840;50;No;No;4278;2;B;Normal;Wet;Yes;Other;No
107841;35;No;No;1594;2;A2;Normal;Wet;No;Fighter type B;No
107842;19;No;No;2029;2;D;Low;Wet;Yes;;No
107843;30;Yes;No;1984;2;A2;Low;Normal;No;Unknown;No
107844;34;No;No;1373;1;A2;Low;Dry;No;Passengers SD;No
107845;53;No;No;3638;1;A1;Normal;Wet;Yes;Unknown;No
107846;41;No;Yes;1586;2;C;Low;Dry;No;Fighter type C;No
107847;73;No;No;5224;2;C;Low;Dry;No;Fighter type B;No
107848;35;Yes;No;3803;1;;Low;Dry;Yes;Fighter type B;No
107849;59;No;Yes;3293;1;D;Normal;Normal;No;Fighter type B;No
107850;70;No;No;4502;2;A1;Normal;Wet;No;Fighter type A;No
107851;51;No;No;2964;1;C;Low;Normal;No;Fighter type A;No
107852;36;No;Yes;2656;1;C;Low;Dry;No;Turboprop;No
107853;54;No;No;2406;1;D;Low;Dry;No;Unknown;No
107854;37;Yes;No;943;1;D;Low;Dry;No;Fighter type B;No
107855;37;No;Yes;4544;2;C;Low;Normal;No;Other;Yes
107856;51;No;No;3455;2;D;Low;Normal;No;Fighter type C;No
107857;53;No;No;1464;1;D;Low;Normal;No;Passengers LD;No
107858;48;Yes;No;2781;2;B;Low;Normal;No;Cargo;No
107859;31;No;Yes;1467;2;C;Low;Dry;No;Fighter type A;No
107860;22;No;Yes;2173;1;C;Low;Normal;Yes;Turboprop;No
107861;77;Yes;Yes;3764;1;C;Low;Normal;No;Cargo;No
107862;57;No;Yes;2090;2;A1;Low;Dry;No;Helicopter;No
107863;44;No;No;1447;1;D;Low;Normal;No;Fighter type C;No
107864;51;Yes;No;2236;1;D;Low;Normal;No;Cargo;No
107865;50;Yes;No;3552;1;A1;Low;Normal;No;Tanker;No
107866;49;No;Yes;2573;1;C;Low;Dry;No;Cargo;No
107867;22;No;Yes;2475;1;A1;Low;Normal;No;Other;No
107868;27;No;No;2657;2;C;Normal;Dry;No;Passengers SD;No
107869;25;No;Yes;2914;2;A1;Low;Normal;No;Fighter type B;No
107870;36;No;No;2408;1;A2;Normal;Normal;No;Other;No
107871;66;Yes;Yes;1854;2;;Low;Wet;No;Fighter type C;No
107872;47;No;No;2285;1;C;Low;Wet;No;Other;No
107873;;No;No;2716;1;C;Low;Dry;Yes;Fighter type B;No
107874;37;No;No;2270;2;A1;Low;Dry;No;Cargo;No
107875;;Yes;No;2550;2;D;Low;Wet;No;Unknown;No
107876;36;No;No;2200;1;A1;Normal;Dry;No;Other;No
107877;72;No;Yes;1390;1;D;Low;Wet;Yes;Turboprop;No
107878;77;Yes;No;3089;2;A1;Normal;Wet;No;Other;No
107879;43;Yes;No;2136;1;C;Low;Normal;No;Cargo;No
107880;;No;No;3539;1;A1;Low;Dry;No;Turboprop;No
107881;53;Yes;No;3328;2;D;Low;Wet;Yes;Passengers SD;No
107882;48;No;No;1976;2;;Low;Dry;No;Fighter type C;No
107883;61;Yes;No;1698;1;D;Low;Normal;No;Turboprop;No
107884;61;Yes;No;1771;2;A2;Low;Dry;Yes;Fighter type C;No
107885;55;No;Yes;3592;1;C;Low;Dry;No;Other;No
107886;59;Yes;No;2855;1;A2;Normal;Normal;Yes;Fighter type C;No
107887;72;No;No;2052;1;C;Normal;Normal;No;Passengers LD;No
107888;63;No;No;2898;2;C;Normal;Dry;No;Turboprop;No
107889;41;Yes;Yes;4189;1;A1;Normal;Dry;Yes;;No
107890;53;No;Yes;3120;2;A2;Normal;Normal;No;Fighter type C;No
107891;34;No;No;2035;1;C;Low;Normal;No;Cargo;No
107892;87;Yes;No;3015;2;A1;Normal;;Yes;Turboprop;No
107893;54;Yes;Yes;2310;2;C;Low;Wet;No;Turboprop;No
107894;62;Yes;No;3917;1;C;Normal;Dry;No;Fighter type B;No
107895;23;No;;1358;1;C;Low;Wet;No;Tanker;No
107896;;No;No;2075;2;C;Normal;Normal;No;Tanker;No
107897;35;No;No;1623;1;D;Normal;Normal;No;Tanker;No
107898;59;No;No;1457;1;D;Low;Normal;Yes;Fighter type A;No
107899;56;No;No;5679;1;D;Normal;Dry;No;Tanker;No
107900;36;No;No;2062;1;A2;Normal;Wet;;Turboprop;No
107901;46;No;No;2331;2;C;Low;Normal;No;Other;No
107902;50;No;Yes;2498;1;A2;Low;Dry;Yes;Tanker;No
107903;55;Yes;No;1936;1;D;Normal;Wet;;Fighter type C;No
107904;43;Yes;No;2381;2;C;Normal;Dry;No;Passengers SD;No
107905;44;No;No;5052;1;D;;Normal;Yes;Turboprop;No
107906;53;;No;2496;1;A2;Low;Dry;Yes;Other;No
107907;31;No;Yes;1307;2;A1;Normal;Wet;No;Passengers SD;No
107908;48;No;Yes;3808;;A1;Low;Dry;No;;No
107909;50;No;Yes;1877;1;A1;Low;Dry;No;Fighter type B;No
107910;42;No;;1880;1;A1;Low;Dry;No;Fighter type C;No
107911;54;No;Yes;2192;1;A2;Low;Dry;No;Passengers LD;No
107912;27;No;Yes;2594;2;D;Low;Dry;Yes;Fighter type C;No
107913;37;No;Yes;4528;1;A1;Normal;Normal;No;Fighter type B;No
107914;32;No;No;2568;2;;Low;Normal;No;Tanker;No
107915;33;No;No;3536;1;A1;Low;Dry;Yes;Passengers SD;No
107916;33;No;Yes;3463;2;C;;Wet;No;Passengers SD;No
107917;41;Yes;Yes;4342;2;C;Low;Normal;No;Turboprop;No
107918;48;Yes;No;2484;1;A1;Low;Dry;Yes;Unknown;No
107919;24;No;No;2647;1;A2;Low;Dry;Yes;Fighter type B;No
107920;69;Yes;No;2288;1;A1;Low;Wet;No;Fighter type B;No
107921;55;No;No;3015;1;C;Normal;Dry;No;Fighter type C;No
107922;39;No;Yes;2326;1;C;Low;Dry;No;Fighter type B;No
107923;40;No;Yes;1686;2;D;Normal;Normal;No;Passengers SD;No
107924;34;Yes;Yes;1903;2;C;Low;Dry;Yes;Turboprop;No
107925;49;No;No;4113;2;A2;Low;Wet;Yes;Fighter type C;No
107926;84;No;No;3444;1;C;Low;Dry;No;Other;No
107927;19;No;No;4208;1;C;Low;Dry;No;;No
107928;52;Yes;No;2316;1;A1;Low;Dry;Yes;Passengers SD;No
107929;27;No;No;2398;1;D;Low;Dry;No;Helicopter;No
107930;43;Yes;No;3604;2;C;Low;Dry;No;Passengers LD;No
107931;30;No;Yes;2127;2;A1;Low;Normal;No;Passengers SD;No
107932;35;No;No;1227;2;D;Low;Dry;No;Tanker;No
107933;51;No;No;3036;2;B;Normal;Normal;No;Fighter type B;No
107934;25;No;No;1830;2;A1;Normal;Wet;No;Passengers SD;No
107935;;Yes;Yes;1631;2;A1;Low;Normal;No;Tanker;No
107936;44;No;No;1530;2;C;Low;Dry;No;Other;No
107937;72;No;No;1463;1;A2;Low;Normal;Yes;Fighter type C;No
107938;27;Yes;No;1821;2;D;Low;Normal;Yes;Cargo;No
107939;63;Yes;Yes;2272;;C;Low;Dry;No;Passengers LD;No
107940;61;No;No;1849;1;A2;Low;Normal;No;Fighter type B;No
107941;57;No;No;2494;;A2;Low;Normal;Yes;Other;No
107942;73;No;No;4392;2;A2;Low;Wet;No;Fighter type A;No
107943;73;Yes;No;2096;1;A2;Low;Wet;No;Turboprop;Yes
107944;44;Yes;No;2074;1;D;Low;Normal;Yes;Passengers SD;No
107945;69;Yes;Yes;1242;2;C;Low;Wet;No;Turboprop;No
107946;30;No;No;6083;2;A2;Normal;Dry;No;Fighter type A;No
107947;66;Yes;No;2449;1;A2;Low;Dry;No;Fighter type C;No
107948;28;No;Yes;2505;2;D;Low;Wet;No;Passengers LD;No
107949;23;Yes;No;2244;2;C;Normal;Wet;Yes;Unknown;No
107950;57;No;Yes;2536;2;A1;Low;Normal;No;Cargo;No
107951;47;No;No;1775;2;A2;Low;;No;Fighter type C;No
107952;53;Yes;No;3631;1;C;Low;Wet;Yes;Fighter type C;No
107953;33;No;No;2248;2;A1;Low;Dry;No;Fighter type A;No
107954;36;No;Yes;4220;2;C;Normal;Dry;Yes;Passengers SD;No
107955;70;Yes;No;2601;2;C;Normal;Normal;;Passengers LD;No
107956;27;No;No;2516;1;A1;Low;Normal;No;Unknown;No
107957;31;No;No;2937;1;C;Normal;Wet;No;Unknown;No
107958;28;No;No;2692;2;A2;Low;Dry;No;Passengers SD;No
107959;70;No;No;5029;2;C;Low;Wet;;Tanker;No
107960;48;No;Yes;2013;2;A1;Low;Normal;No;Fighter type A;No
107961;72;Yes;No;2079;;A2;Normal;Wet;No;Fighter type C;Yes
107962;34;Yes;No;2330;2;C;Normal;Normal;No;Fighter type C;No
107963;38;Yes;No;1930;1;A1;Low;Wet;No;Unknown;No
107964;27;No;No;1728;2;A2;Low;Wet;No;Fighter type C;No
107965;63;No;No;2621;2;A1;Low;Wet;No;Passengers LD;No
107966;24;No;No;2467;1;;Low;Normal;Yes;Passengers SD;No
107967;34;No;No;3591;1;;Low;Wet;Yes;Fighter type C;No
107968;31;Yes;No;2388;2;A1;Normal;Normal;No;Turboprop;No
107969;38;No;No;3941;1;A1;Normal;Dry;No;Passengers LD;No
107970;58;No;No;1345;2;C;Low;Dry;No;Cargo;No
107971;35;No;No;3345;2;C;Low;Wet;No;Unknown;No
107972;25;No;;1596;2;C;Low;Normal;No;Turboprop;No
107973;78;No;Yes;1693;1;A1;Low;Wet;Yes;;No
107974;58;No;No;1890;1;A1;Low;Wet;No;Passengers LD;No
107975;27;Yes;Yes;2002;2;C;Low;Dry;No;Passengers SD;No
107976;41;Yes;No;1295;2;A1;Normal;Dry;No;Cargo;No
107977;49;No;No;1877;2;A1;Normal;Normal;Yes;Turboprop;No
107978;44;No;Yes;1982;2;C;Low;Wet;No;Other;No
107979;29;No;No;1790;1;A1;;Dry;No;Turboprop;No
107980;43;Yes;No;1849;1;A1;Low;Wet;No;Other;No
107981;46;No;No;2936;1;D;Normal;Normal;No;Turboprop;No
107982;;No;No;2604;2;A1;Low;Normal;No;Turboprop;No
107983;44;Yes;Yes;2792;2;C;Low;Dry;Yes;Tanker;No
107984;38;No;No;2644;1;A2;Low;Dry;No;Turboprop;No
107985;21;Yes;Yes;1869;2;A1;Low;Normal;No;;No
107986;89;Yes;No;3949;1;A1;Normal;Normal;No;Tanker;No
107987;59;No;No;4155;1;B;Low;Normal;No;Fighter type B;No
107988;22;No;Yes;3731;2;A1;Normal;Wet;No;Passengers LD;No
107989;24;No;No;956;2;A1;Low;Normal;Yes;Helicopter;No
107990;44;No;No;3195;2;A1;Low;Dry;No;Turboprop;No
107991;52;No;No;1482;1;A1;Low;Normal;No;Tanker;No
107992;39;Yes;No;4369;2;D;Low;Dry;No;Fighter type B;No
107993;49;No;;1433;2;A2;Low;;Yes;Fighter type A;No
107994;79;No;No;1606;1;A2;Normal;Wet;Yes;Passengers LD;No
107995;43;Yes;Yes;2601;1;A1;Low;Dry;Yes;Fighter type C;No
107996;45;No;No;5908;1;D;Low;Normal;No;Helicopter;No
107997;31;No;No;2621;1;A1;Low;Dry;Yes;Passengers SD;No
107998;45;Yes;No;2516;2;C;Low;Normal;Yes;Other;No
107999;53;No;Yes;2962;2;D;Low;Normal;No;Unknown;No
108000;66;Yes;No;2730;1;A1;Low;Dry;Yes;Unknown;No
108001;46;No;Yes;2471;2;;Low;;No;Unknown;No
108002;70;Yes;Yes;3532;1;A1;Low;Wet;Yes;Turboprop;No
108003;26;;No;3425;2;A1;Low;Normal;No;Cargo;No
108004;58;No;No;2828;1;C;Normal;Normal;No;Turboprop;No
108005;66;Yes;;2393;1;D;Low;Normal;No;Passengers SD;Yes
108006;59;No;Yes;1554;1;A1;Low;Dry;No;Other;No
108007;46;No;Yes;2520;1;A1;Normal;Wet;No;Other;No
108008;41;No;No;3392;2;A1;Low;Wet;No;Tanker;No
108009;70;No;No;2935;1;D;Normal;Normal;No;Helicopter;No
108010;54;No;No;2240;1;A1;Normal;Normal;Yes;Cargo;No
108011;60;Yes;Yes;1645;2;A1;Normal;Dry;No;Turboprop;No
108012;47;No;No;2171;2;C;Low;Dry;No;Other;No
108013;40;No;No;2520;2;A1;Low;Wet;No;Fighter type B;No
108014;30;Yes;No;3604;1;A1;Normal;Wet;No;Tanker;No
108015;26;No;No;4318;1;D;Low;Normal;No;Fighter type B;No
108016;63;No;Yes;2737;2;A2;Low;Dry;No;Fighter type B;No
108017;23;Yes;Yes;2411;1;C;Low;Normal;No;Fighter type C;No
108018;66;No;No;1399;1;A2;Low;Normal;No;Fighter type A;No
108019;74;No;No;1797;1;A2;Normal;Normal;No;Passengers SD;Yes
108020;23;No;No;2858;2;D;Low;Dry;Yes;Fighter type A;No
108021;50;No;No;3274;2;D;Low;Wet;No;Passengers SD;No
108022;61;No;Yes;4236;2;A1;Low;Wet;Yes;;No
108023;61;No;No;3488;2;C;Low;Dry;No;Passengers LD;No
108024;28;No;No;3552;2;D;Low;Normal;;Fighter type A;No
108025;73;No;No;1734;2;A2;Low;Dry;No;Fighter type B;No
108026;57;No;No;3699;2;C;Low;Normal;No;Unknown;No
108027;44;Yes;No;1842;1;A1;Low;Dry;No;Fighter type A;No
108028;49;Yes;Yes;3036;2;A2;Low;Normal;No;Passengers LD;Yes
108029;38;No;Yes;1995;1;C;Low;Wet;No;Fighter type B;No
108030;56;No;No;3852;1;C;Low;Dry;No;Fighter type A;No
108031;44;Yes;Yes;2859;1;A2;Low;Normal;No;Fighter type A;No
108032;55;No;No;5257;1;A1;Low;Wet;No;Passengers SD;No
108033;54;No;No;5000;2;A1;;Wet;No;Helicopter;No
108034;60;Yes;No;1659;2;A2;Low;Dry;Yes;Fighter type C;No
108035;63;No;No;2308;2;B;Normal;Dry;Yes;Tanker;No
108036;40;Yes;Yes;3016;1;A1;Normal;Normal;No;Fighter type A;No
108037;31;Yes;Yes;3562;1;A1;Normal;Dry;No;Fighter type B;No
108038;68;No;Yes;1037;1;D;Low;Wet;No;Passengers LD;No
108039;58;No;No;2490;1;A1;Low;Wet;Yes;Fighter type C;No
108040;23;Yes;No;3151;2;D;Normal;Dry;No;Cargo;No
108041;63;Yes;Yes;3161;2;C;Low;Dry;Yes;Unknown;No
108042;59;No;No;2028;2;C;Normal;Wet;No;Unknown;No
108043;39;Yes;No;3671;;A2;Low;Dry;No;Passengers LD;No
108044;22;No;Yes;3753;1;A1;Normal;Normal;No;Fighter type C;No
108045;61;No;Yes;3603;2;A2;Low;Normal;No;Fighter type C;No
108046;37;No;No;1920;1;A1;Normal;Wet;No;Fighter type C;No
108047;28;No;Yes;1862;2;C;Low;Normal;No;Other;No
108048;59;No;No;1896;2;A1;Low;Dry;Yes;Passengers LD;No
108049;35;No;No;1990;2;C;Low;Wet;Yes;Tanker;No
108050;48;Yes;No;1330;1;C;Normal;Dry;No;Passengers LD;No
108051;35;No;No;4651;2;A2;Low;Normal;No;Unknown;No
108052;39;No;No;1460;1;B;Low;;Yes;Fighter type C;No
108053;66;Yes;No;2115;1;A1;Low;Wet;Yes;Unknown;No
108054;45;Yes;No;2528;2;A1;Normal;Dry;No;Fighter type A;No
108055;69;Yes;;2866;1;A1;Low;Normal;No;Other;Yes
108056;26;No;No;2378;1;A1;Low;Wet;No;Helicopter;No
108057;55;No;No;3939;2;A2;Normal;Normal;No;Fighter type C;No
108058;48;No;No;1563;2;C;Low;Dry;No;Helicopter;No
108059;33;No;No;4757;1;C;Low;Wet;No;Passengers LD;No
108060;26;No;No;2912;2;A1;Normal;Dry;No;Fighter type A;No
108061;73;No;No;1560;2;D;Low;;No;Fighter type C;Yes
108062;43;No;No;4148;2;A1;Low;Normal;No;Tanker;No
108063;41;No;Yes;2558;1;A1;Normal;Dry;No;Fighter type B;No
108064;44;No;No;2493;2;C;Normal;Normal;No;Passengers SD;No
108065;45;No;No;1394;2;A2;Low;Wet;No;Turboprop;No
108066;63;Yes;Yes;3105;1;B;Low;Dry;No;Cargo;No
108067;55;Yes;No;2146;1;A1;Normal;Dry;Yes;Fighter type B;No
108068;56;No;No;2532;2;A2;Low;Dry;Yes;Passengers LD;No
108069;50;No;Yes;1985;1;D;Low;Dry;Yes;Passengers LD;No
108070;27;No;No;3700;1;D;Low;Normal;No;Passengers LD;No
108071;42;No;Yes;1677;1;A1;Low;Dry;Yes;Helicopter;No
108072;46;Yes;Yes;3310;1;A1;Low;Wet;No;Passengers SD;No
108073;25;Yes;Yes;3044;2;D;Low;Normal;Yes;Tanker;No
108074;74;No;No;2520;1;D;Low;Wet;No;Other;No
108075;22;Yes;No;3582;2;A2;Low;Dry;No;Fighter type A;No
108076;43;No;No;3305;2;C;Low;Normal;No;Fighter type C;No
108077;22;No;No;3121;2;C;Normal;Normal;No;Tanker;No
108078;27;No;No;2204;2;D;Normal;Normal;No;Fighter type B;No
108079;55;No;No;2954;1;A1;Normal;Normal;Yes;Passengers LD;No
108080;46;No;Yes;2532;1;;Low;Normal;No;Helicopter;No
108081;61;Yes;No;2022;1;D;Low;Wet;Yes;Fighter type C;No
108082;48;No;No;1940;1;A2;Low;Normal;No;Passengers SD;No
108083;28;No;No;3370;2;D;Low;Dry;No;Turboprop;No
108084;33;Yes;No;2642;2;A2;Normal;Normal;No;Fighter type C;No
108085;30;Yes;No;3115;1;D;Low;Wet;No;Passengers LD;No
108086;76;No;No;2960;1;D;Low;Normal;No;Fighter type A;Yes
108087;56;No;No;1791;2;D;Normal;Normal;No;Turboprop;No
108088;48;No;Yes;3407;2;A1;Low;Wet;No;Fighter type B;No
108089;72;No;No;2142;2;C;Normal;Dry;Yes;Passengers SD;No
108090;48;Yes;No;2858;1;C;Low;Normal;No;Fighter type A;No
108091;47;Yes;Yes;1596;1;A1;Low;Dry;No;Passengers SD;No
108092;24;No;No;1483;2;D;Low;Dry;No;Passengers LD;No
108093;42;Yes;No;3012;2;C;Normal;Wet;Yes;Tanker;No
108094;68;No;No;2982;2;D;Normal;Wet;No;Turboprop;No
108095;65;No;No;2015;2;A1;Low;Wet;No;Turboprop;Yes
108096;23;Yes;No;2054;1;A1;Normal;Dry;Yes;Passengers LD;No
108097;66;No;Yes;3809;2;A1;Normal;Wet;No;Passengers SD;No
108098;47;No;Yes;1528;1;A1;Low;Normal;Yes;Tanker;No
108099;20;No;No;2268;2;A1;Low;Wet;Yes;Passengers SD;No
108100;54;No;No;2478;1;A1;Low;Dry;No;Helicopter;No
108101;45;;No;2038;1;A2;Low;Normal;Yes;Fighter type C;No
108102;76;No;No;3945;1;A2;Normal;Normal;Yes;Fighter type C;No
108103;61;Yes;Yes;2666;1;D;Normal;Normal;No;Unknown;No
108104;56;Yes;No;2537;1;C;Normal;Wet;No;Turboprop;No
108105;49;No;No;1197;1;D;Normal;Dry;No;Turboprop;No
108106;57;Yes;Yes;3091;1;A2;Normal;Wet;No;Helicopter;No
108107;22;No;No;2190;1;A1;Low;;Yes;Passengers LD;No
108108;74;No;Yes;4755;2;C;Low;Wet;No;Tanker;No
108109;;No;Yes;1667;2;A1;Low;Wet;Yes;Turboprop;No
108110;;No;Yes;2937;2;A2;Low;Normal;Yes;Helicopter;No
108111;71;No;No;1586;1;A1;Normal;Wet;No;Passengers LD;No
108112;51;No;Yes;2103;1;C;Low;;No;Passengers LD;No
108113;73;No;No;1919;2;A1;Low;Normal;Yes;Passengers SD;No
108114;45;No;No;5115;1;A1;Normal;Normal;No;Passengers SD;No
108115;29;No;No;3298;2;C;Normal;Normal;No;Passengers SD;No
108116;56;No;No;3703;1;B;Normal;Dry;No;Other;No
108117;34;Yes;No;2463;2;A1;Normal;Dry;No;Passengers LD;No
108118;36;Yes;No;2004;2;C;Low;Wet;No;Turboprop;No
108119;50;Yes;Yes;3189;2;A2;Low;Normal;No;Fighter type C;No
108120;39;No;;2056;2;C;Normal;Wet;No;Passengers LD;No
108121;59;Yes;No;1688;2;D;Low;Dry;Yes;Unknown;No
108122;48;No;No;1883;2;A2;Low;Normal;No;Fighter type C;Yes
108123;58;No;No;3980;2;D;Normal;Wet;No;Tanker;No
108124;34;Yes;Yes;2499;2;C;Low;Dry;No;;Yes
108125;28;No;Yes;3344;2;A2;Low;Normal;No;Cargo;Yes
108126;62;Yes;Yes;1803;1;A1;Low;Dry;No;Fighter type C;No
108127;87;No;Yes;2332;2;D;Low;Wet;No;Turboprop;No
108128;77;;No;4948;1;C;Low;Normal;Yes;Tanker;Yes
108129;55;No;No;2917;2;A2;Low;Normal;Yes;Fighter type C;Yes
108130;49;Yes;Yes;2928;;C;Low;Dry;No;Fighter type C;No
108131;60;No;Yes;3794;2;C;Normal;Dry;No;Fighter type B;No
108132;69;No;Yes;2192;1;C;Low;Dry;No;Helicopter;No
108133;30;No;No;1758;2;A1;Low;Normal;No;Turboprop;No
