Code Client;Marque;Usage;CSP;Puissance;Valeur;Zone_tarif;Statut Marital;Permis;Garage;Age;Ancienneté;Ancienneté Contrat;Prime;Type Assurance;Fraude
1928301;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);11;13;4;Célibataire;2005;Non;26,00;9,00;6,00;1281,18;Tous risques;Oui
1928395;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);9;8;3;Célibataire;1994;Non;41,00;12,00;9,00;1178,13;Tous risques sérénité;Non
1929171;Renault;Privé & Professionnel;Agriculteurs exploitants (AE);4;3;2;Célibataire;2003;Oui;27,00;12,00;5,00;725,81;Tous risques;Non
1929609;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);6;6;2;Marié;1995;Non;36,00;12,00;5,00;720,32;Tous risques;Non
1929674;Renault;Privé;Retraités  (R);3;5;3;Marié;1977;Oui;64,00;15,00;23,00;276,54;Tous risques sérénité;Non
1929847;Autres;Privé & trajet travail;Employés (E);11;17;7;Célibataire;2001;Oui;29,00;15,00;5,00;2146,18;Tous risques;Non
1930146;Peugeot;Privé & Professionnel;Agriculteurs exploitants (AE);6;5;3;Marié;1979;Oui;55,00;10,00;12,00;543,02;Tous risques;Non
1938330;Renault;Privé & Professionnel;Ouvriers (O);6;6;7;Marié;1989;Non;51,00;13,00;5,00;357,95;Tous risques;Non
1967122;Renault;Privé & Professionnel;Ouvriers (O);7;5;2;Marié;1992;Oui;48,00;4,00;4,00;858,59;Tous risques;Non
1929812;Renault;Privé;Cadres et professions intellectuelles supérieures (CPIS);7;8;4;Marié;1973;Oui;59,00;15,00;13,00;428,69;Tiers;Non
1930804;Peugeot;Privé & Professionnel;Artisans, commerçants et chefs d’entreprise (ACCE);4;5;2;Marié;1977;Non;75,00;29,00;16,00;321,36;Tous risques;Non
1931090;Toyota;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);11;18;5;Inconnu;1996;Oui;;5,00;7,00;3629,81;Tous risques;Non
1931945;Peugeot;Privé & trajet travail;Autres personnes sans activité professionnelle (APSAP);4;4;3;Célibataire;2003;Oui;28,00;20,00;9,00;427,47;Tiers;Oui
1932860;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);7;5;7;Célibataire;2002;Non;31,00;8,00;6,00;1372,19;Tous risques;Oui
1933199;Renault;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);3;5;4;Marié;1981;Non;69,00;15,00;12,00;228,22;Tous risques sérénité;Non
1933423;Smart;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);6;9;3;Inconnu;;Non;;6,00;6,00;719,10;Tous risques;Non
1933775;Ford;Privé;Cadres et professions intellectuelles supérieures (CPIS);6;8;4;Marié;1975;Non;57,00;12,00;4,00;453,99;Tous risques sérénité;Non
1935880;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);3;3;10;Marié;1993;Non;39,00;12,00;6,00;380,97;Tous risques;Non
1936689;Peugeot;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);6;7;6;Inconnu;2004;Non;33,00;18,00;6,00;1326,00;Tous risques;Non
1936747;Ford;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);8;8;5;Marié;1982;Oui;51,00;9,00;12,00;910,12;Tous risques;Non
1936985;Ford;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);7;8;3;Célibataire;2005;Non;33,00;8,00;7,00;1563,97;Tous risques sérénité;Oui
1937477;Saab;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);5;6;5;Marié;1986;Non;45,00;6,00;7,00;1219,44;Tous risques sérénité;Non
1937714;Ford;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);5;5;2;Célibataire;2001;Oui;30,00;7,00;9,00;726,42;Tiers;Non
1938051;Chrysler;Privé & Professionnel;Artisans, commerçants et chefs d’entreprise (ACCE);7;11;5;Marié;1986;Oui;45,00;6,00;12,00;1022,17;Tous risques;Non
1968766;Peugeot;Privé & Professionnel;Ouvriers (O);6;5;3;Marié;2005;Non;30,00;6,00;4,00;1418,54;Tous risques sérénité;Non
1976046;Peugeot;Privé;Professions intermédiaires (PI);5;4;5;Marié;1985;Non;48,00;15,00;5,00;243,61;Tous risques sérénité;Non
1977200;Citroën;Privé & trajet travail;Employés (E);7;7;3;Marié;1968;Non;67,00;9,00;9,00;974,91;Tous risques;Non
1938692;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);5;4;5;Inconnu;1985;Oui;46,00;9,00;13,00;589,06;Tous risques;Non
1938844;Renault;Privé & Professionnel;Agriculteurs exploitants (AE);6;9;3;Marié;1984;Non;46,00;7,00;10,00;616,35;Tous risques sérénité;Non
1938930;Renault;Privé & Professionnel;Agriculteurs exploitants (AE);4;4;5;Célibataire;2000;Oui;30,00;14,00;9,00;322,43;Tous risques sérénité;Non
1938999;Fiat;Privé;Cadres et professions intellectuelles supérieures (CPIS);7;10;7;Inconnu;2002;Oui;33,00;13,00;4,00;1315,18;Tous risques;Oui
1939019;Renault;Privé;Retraités  (R);4;4;2;Marié;1972;Non;71,00;15,00;8,00;596,08;Tous risques;Non
1939270;Citroën;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);7;8;2;Inconnu;;Non;;6,00;6,00;0,00;Tiers;Non
1939355;Peugeot;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);8;8;4;Marié;1972;Non;58,00;11,00;14,00;303,83;Tiers;Non
1939489;Ford;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);7;8;3;Marié;1992;Oui;40,00;4,00;8,00;865,30;Tous risques;Non
1939572;Smart;Privé & Professionnel;Artisans, commerçants et chefs d’entreprise (ACCE);8;10;5;Marié;1993;Non;38,00;6,00;5,00;1452,84;Tous risques sérénité;Oui
1939618;Renault;Privé & trajet travail;Employés (E);8;7;4;Marié;1983;Oui;49,00;14,00;12,00;505,52;Tous risques;Non
1940341;Peugeot;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);10;12;2;Marié;1982;Oui;51,00;7,00;14,00;829,78;Tous risques;Non
1940536;Renault;Privé & trajet travail;Ouvriers (O);5;3;5;Célibataire;1992;Oui;39,00;4,00;13,00;795,17;Tous risques;Non
1941183;Ford;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);9;9;3;Marié;1972;Oui;63,00;7,00;12,00;963,33;Tous risques sérénité;Non
1943249;Volkswagen;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);6;5;2;Célibataire;2005;Oui;26,00;8,00;4,00;1046,87;Tiers;Non
1943598;Peugeot;Privé & trajet travail;Artisans, commerçants et chefs d’entreprise (ACCE);6;5;2;Marié;2000;Oui;40,00;11,00;5,00;589,06;Tous risques;Non
1943726;BMW;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);4;4;6;Marié;1989;Oui;44,00;8,00;5,00;472,29;Tous risques;Non
1944645;Nissan;Privé;Professions intermédiaires (PI);9;16;3;Marié;1991;Oui;42,00;5,00;4,00;2470,28;Tiers;Oui
1947181;Renault;Privé;Professions intermédiaires (PI);2;2;6;Célibataire;1997;Non;38,00;14,00;4,00;232,48;Tous risques;Non
1948427;Renault;Privé;Retraités  (R);4;5;3;Marié;1975;Non;73,00;15,00;10,00;502,32;Tous risques sérénité;Non
1943776;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);4;6;4;Marié;2007;Non;39,00;4,00;4,00;1044,58;Tiers;Oui
1944444;Toyota;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);6;13;3;Inconnu;;Non;;23,00;7,00;334,63;Tous risques;Non
1945754;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);8;8;4;Marié;1983;Non;50,00;5,00;14,00;928,72;Tous risques;Non
1946418;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);5;6;4;Marié;1987;Oui;59,00;14,00;9,00;845,18;Tiers;Oui
1948092;Renault;Privé;Cadres et professions intellectuelles supérieures (CPIS);4;3;5;Marié;1965;Non;65,00;5,00;6,00;916,83;Tous risques;Non
1948300;Citroën;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);9;10;4;Marié;1995;Oui;36,00;4,00;5,00;1809,42;Tous risques;Non
1948345;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);4;5;4;Inconnu;1990;Oui;41,00;15,00;4,00;265,11;Tous risques;Non
1949519;Peugeot;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);8;7;3;Inconnu;2000;Non;38,00;8,00;4,00;758,13;Tous risques sérénité;Oui
1949879;Ford;Privé;Employés (E);5;6;2;Marié;1989;Non;42,00;9,00;14,00;491,80;Tiers;Non
1951205;Citroën;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);11;18;3;Inconnu;;Oui;;5,00;5,00;3108,59;Tous risques;Non
1951454;Renault;Privé & Professionnel;Ouvriers (O);8;8;3;Marié;1972;Non;58,00;9,00;32,00;1163,80;Tous risques;Non
1951836;Renault;Privé & Professionnel;Professions intermédiaires (PI);10;11;3;Marié;1993;Oui;38,00;8,00;5,00;802,95;Tiers;Non
1952324;Citroën;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);2;2;7;Marié;1998;Non;35,00;12,00;9,00;367,86;Tous risques;Non
1952401;Renault;Privé & trajet travail;Artisans, commerçants et chefs d’entreprise (ACCE);6;7;4;Marié;1973;Oui;62,00;7,00;4,00;658,27;Tiers;Non
1952576;Chrysler;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);3;5;5;Marié;1988;Non;55,00;15,00;5,00;269,22;Tous risques;Non
1952997;Citroën;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);1;2;3;Marié;1977;Oui;54,00;26,00;5,00;219,68;Tous risques;Non
1963312;Renault;Privé & trajet travail;Employés (E);3;5;2;Marié;1985;Non;53,00;15,00;12,00;451,10;Tous risques;Oui
1964503;Ford;Privé & trajet travail;Employés (E);6;8;7;Marié;1990;Non;41,00;16,00;4,00;442,10;Tous risques;Non
1965435;Renault;Privé & trajet travail;Employés (E);5;6;7;Marié;1981;Oui;47,00;22,00;7,00;424,88;Tiers;Non
1953403;Peugeot;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);5;4;5;Marié;1996;Non;38,00;18,00;5,00;254,13;Tous risques;Non
1953967;Ford;Privé & trajet travail;Artisans, commerçants et chefs d’entreprise (ACCE);5;5;6;Inconnu;;Oui;;5,00;5,00;940,00;Tiers;Non
1954868;Citroën;Privé & trajet travail;Employés (E);4;3;3;Marié;1976;Oui;58,00;9,00;4,00;497,90;Tiers;Non
1955245;Citroën;Privé;Retraités  (R);6;5;3;Célibataire;1971;Oui;67,00;5,00;5,00;807,07;Tous risques sérénité;Non
1955631;Chrysler;Privé;Professions intermédiaires (PI);7;9;3;Marié;1974;Non;56,00;11,00;9,00;317,86;Tous risques;Non
1955976;Renault;Privé & trajet travail;Ouvriers (O);8;8;3;Marié;1993;Oui;38,00;11,00;12,00;722,00;Tiers;Non
1956171;Peugeot;Privé;Retraités  (R);5;4;3;Marié;1964;Oui;69,00;12,00;13,00;337,06;Tous risques;Non
1956822;Peugeot;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);7;7;5;Marié;2000;Non;32,00;14,00;4,00;1470,07;Tous risques;Oui
1956886;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);2;3;3;Célibataire;1997;Oui;33,00;16,00;8,00;180,19;Tiers;Non
1957499;Peugeot;Privé & Professionnel;Agriculteurs exploitants (AE);9;9;5;Marié;1970;Oui;61,00;9,00;4,00;670,32;Tous risques;Non
1958041;Citroën;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);6;5;5;Marié;1984;Non;49,00;11,00;10,00;441,49;Tous risques;Non
1959022;Saab;Privé;Cadres et professions intellectuelles supérieures (CPIS);7;9;4;Marié;1995;Non;59,00;4,00;5,00;955,70;Tous risques;Non
1959169;Peugeot;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);4;1;3;Marié;1968;Oui;66,00;12,00;8,00;221,20;Tiers;Non
1959226;Ford;Privé;Employés (E);8;10;2;Célibataire;1995;Oui;36,00;7,00;5,00;1079,80;Tous risques sérénité;Non
1959435;Peugeot;Privé;Retraités  (R);4;2;5;Marié;1984;Non;66,00;6,00;12,00;1052,66;Tiers;Oui
1960755;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);5;5;5;Divorcé;1994;Non;37,00;12,00;7,00;856,46;Tous risques;Non
1960810;Peugeot;Privé;Employés (E);4;4;3;Marié;1977;Non;53,00;41,00;4,00;202,91;Tous risques sérénité;Non
1961999;Volkswagen;Privé & Professionnel;Ouvriers (O);4;4;3;Marié;1992;Oui;39,00;7,00;11,00;805,85;Tous risques sérénité;Oui
1962299;Toyota;Privé & Professionnel;Ouvriers (O);7;13;2;Marié;1974;Oui;58,00;6,00;6,00;1398,11;Tiers;Oui
1962927;Peugeot;Privé;Professions intermédiaires (PI);6;5;10;Marié;1988;Non;49,00;8,00;4,00;1220,96;Tiers;Non
1961176;Renault;Privé & Professionnel;Professions intermédiaires (PI);2;2;6;Inconnu;;Oui;;11,00;4,00;470,61;Tous risques;Oui
1961355;Peugeot;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);4;5;2;Marié;2001;Non;30,00;24,00;11,00;614,06;Tous risques;Oui
1963258;Ford;Privé;Cadres et professions intellectuelles supérieures (CPIS);7;8;5;Célibataire;1997;Non;43,00;7,00;15,00;1292,16;Tous risques sérénité;Non
1963515;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);6;6;5;Marié;1973;Oui;63,00;4,00;16,00;556,44;Tous risques;Non
1964011;Fiat;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);5;4;3;Marié;1990;Oui;45,00;18,00;6,00;566,96;Tous risques sérénité;Non
1965848;Citroën;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);5;5;8;Inconnu;;Non;;4,00;4,00;3477,67;Tous risques;Oui
1965881;Volkswagen;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);5;4;5;Marié;1979;Non;54,00;12,00;5,00;360,24;Tous risques;Non
1968411;Alfa Romeo;Privé & Professionnel;Autres personnes sans activité professionnelle (APSAP);11;17;3;Marié;1983;Oui;49,00;5,00;5,00;1773,90;Tous risques;Non
1968617;Renault;Privé & Professionnel;Professions intermédiaires (PI);9;10;2;Marié;1976;Oui;55,00;5,00;16,00;1942,66;Tous risques sérénité;Oui
1968738;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);6;5;3;Marié;1998;Non;33,00;8,00;14,00;1050,98;Tous risques;Oui
1969414;Saab;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);7;10;6;Marié;2001;Non;29,00;5,00;5,00;1556,81;Tiers;Oui
1970088;Toyota;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);11;16;8;Divorcé;2007;Oui;46,00;9,00;5,00;3509,68;Tous risques;Non
1970972;Citroën;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);2;3;7;Marié;1997;Non;33,00;33,00;4,00;335,85;Tiers;Oui
1972712;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);9;8;4;Marié;1998;Oui;33,00;11,00;12,00;937,10;Tiers;Oui
1972767;Saab;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);7;8;3;Marié;1989;Oui;41,00;12,00;5,00;896,10;Tiers;Non
1972816;Nissan;Privé;Professions intermédiaires (PI);8;10;3;Marié;1974;Oui;57,00;4,00;4,00;1095,19;Tous risques;Non
1973223;Fiat;Privé & trajet travail;Employés (E);8;11;8;Marié;1985;Oui;45,00;5,00;27,00;1749,20;Tous risques;Non
1974455;Alfa Romeo;Privé & Professionnel;Agriculteurs exploitants (AE);9;12;2;Marié;1962;Oui;75,00;7,00;7,00;1017,75;Tous risques;Non
1975234;Renault;Privé;Professions intermédiaires (PI);3;5;4;Célibataire;1991;Oui;40,00;15,00;4,00;179,28;Tous risques;Non
1972778;Ford;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);5;5;3;Marié;1990;Oui;56,00;13,00;12,00;448,81;Tous risques sérénité;Non
1972833;Renault;Privé & Professionnel;Artisans, commerçants et chefs d’entreprise (ACCE);6;9;2;Marié;1986;Oui;44,00;8,00;19,00;902,80;Tous risques;Non
1974022;Renault;Privé & trajet travail;Autres personnes sans activité professionnelle (APSAP);7;5;3;Marié;2001;Oui;30,00;9,00;11,00;1223,56;Tous risques;Non
1975157;Citroën;Privé & Professionnel;Artisans, commerçants et chefs d’entreprise (ACCE);11;10;3;Marié;1992;Oui;39,00;6,00;6,00;2300,91;Tiers;Oui
1975298;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);7;8;5;Célibataire;2004;Non;27,00;4,00;4,00;1596,90;Tiers;Oui
1975363;Toyota;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);11;18;8;Célibataire;2001;Oui;29,00;10,00;5,00;8286,52;Tiers;Oui
1976225;Saab;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);6;6;5;Marié;1994;Non;36,00;14,00;4,00;367,55;Tiers;Non
1976916;Fiat;Privé & trajet travail;Artisans, commerçants et chefs d’entreprise (ACCE);7;8;6;Inconnu;1986;Non;44,00;16,00;4,00;413,59;Tous risques;Non
1979207;Citroën;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);11;15;2;Inconnu;1988;Oui;44,00;4,00;18,00;1279,96;Tous risques;Non
1979501;Renault;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);7;6;8;Inconnu;2005;Non;;5,00;5,00;2418,30;Tiers;Non
1981040;Peugeot;Privé & trajet travail;Artisans, commerçants et chefs d’entreprise (ACCE);9;8;3;Marié;1986;Oui;44,00;11,00;4,00;677,48;Tous risques;Non
1981697;Renault;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);9;11;3;Marié;1990;Oui;41,00;4,00;5,00;1277,37;Tous risques;Non
1982616;Toyota;Privé & Professionnel;Artisans, commerçants et chefs d’entreprise (ACCE);9;17;7;Inconnu;;Non;;6,00;6,00;1667,94;Tous risques;Non
1983567;Saab;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);6;6;1;Célibataire;1984;Oui;46,00;4,00;17,00;518,33;Tous risques;Non
1984121;Peugeot;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);7;6;5;Marié;1999;Non;31,00;8,00;5,00;1146,42;Tiers;Non
1984451;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);4;3;3;Célibataire;2005;Oui;25,00;12,00;7,00;905,09;Tous risques sérénité;Oui
1987036;Peugeot;Privé & Professionnel;Ouvriers (O);9;10;3;Inconnu;1978;Oui;52,00;5,00;14,00;2381,56;Tiers;Non
1987162;Chrysler;Privé;Retraités  (R);11;18;3;Marié;1965;Oui;65,00;6,00;10,00;2236,27;Tous risques;Non
1987198;Alfa Romeo;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);11;18;7;Inconnu;;Oui;;4,00;4,00;5309,95;Tiers;Non
1987592;Peugeot;Privé;Professions intermédiaires (PI);5;4;5;Inconnu;2006;Oui;30,00;16,00;5,00;831,15;Tous risques;Oui
1988235;Fiat;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);7;10;4;Marié;1993;Non;40,00;13,00;10,00;1385,00;Tiers;Non
1988899;Citroën;Privé & Professionnel;Agriculteurs exploitants (AE);9;10;5;Marié;1991;Oui;61,00;7,00;4,00;1548,58;Tous risques sérénité;Non
1989175;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);6;7;3;Marié;1980;Oui;51,00;15,00;11,00;464,82;Tiers;Non
1989543;Lancia;Privé & trajet travail;Employés (E);11;16;6;Marié;1981;Oui;49,00;4,00;4,00;1964,46;Tiers;Non
1989793;Ford;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);7;8;5;Célibataire;2002;Oui;33,00;14,00;10,00;1767,80;Tous risques;Oui
1990143;Audi;Privé;Professions intermédiaires (PI);8;8;8;Célibataire;2005;Non;25,00;7,00;5,00;2004,70;Tous risques;Oui
1990300;Peugeot;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);8;8;3;Marié;1978;Non;63,00;7,00;17,00;629,46;Tous risques;Non
1990357;Ford;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);7;9;3;Marié;1991;Non;43,00;7,00;11,00;873,99;Tous risques;Non
