ID;Age;Sexe; Salaire ;Sexe;Statut;Division;Département;Poste;Ancienneté;Mobilité;HeuresSup;Attrition;Déplacement;Distance lieu de travail;Notation 2017;Grade;Satisfaction;Heures supplémentaires;Nombre employeurs précédents;Ancienneté;Ancienneté compagnie;Ancienneté dans le poste;Dernière augmentation;Manager;Satisfaction lieu de travail;Formation;Equilbre;Notation 2018;Satisfaction équipe
2148;30;M; 3 483,50 € ;Homme;Marié;Marketing;Ventes;Ingénieur d'affaires;2;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2149;47;M; 6 501,50 € ;Homme;Célibataire;Marketing;Ventes;Ingénieur d'affaires;9;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2150;38;M; 11 264,50 € ;Femme;Divorcé;Logiciels;R&D;Développeur logiciels;11;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2151;35;M; 2 493,50 € ;Homme;Célibataire;Electronique;R&D;Responsable Qualité;2;Rarement;Non;Démission;;;;;;;;;;;;;;;;;
2152;52;M; 3 978,50 € ;Homme;Marié;Ordinateurs;R&D;Responsable d'équipe;14;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2153;32;M; 3 127,50 € ;Homme;Divorcé;Ordinateurs;R&D;Responsable Qualité;2;Ponctuellement;Non;En poste;;;;;;;;;;;;;;;;;
2154;32;M; 5 530,50 € ;Homme;Célibataire;Digital;Ventes;Ingénieur d'affaires;7;Ponctuellement;Non;En poste;;;;;;;;;;;;;;;;;
2155;36;M; 13 317,00 € ;Femme;Divorcé;Electronique;R&D;Développeur logiciels;2;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2156;35;M; 5 632,50 € ;Femme;Célibataire;Logiciels;Ventes;Ingénieur d'affaires;8;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2157;23;M; 7 318,00 € ;Homme;Divorcé;Ordinateurs;Ressources Humaines;Chargé Ressources Humaines;2;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2158;33;M; 6 211,00 € ;Femme;Marié;Ordinateurs;R&D;Directeur Commercial;9;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2159;35;F; 12 009,00 € ;Homme;Célibataire;Marketing;Ventes;Ingénieur d'affaires;4;Ponctuellement;Non;Démission;;;;;;;;;;;;;;;;;
2160;38;M; 8 530,50 € ;Femme;Marié;Logiciels;Ventes;Ingénieur d'affaires;0;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2161;31;M; 5 677,50 € ;Femme;Divorcé;Ordinateurs;R&D;Responsable Qualité;2;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2162;33;F; 8 385,00 € ;Femme;Marié;Marketing;Ventes;Architecte;0;Jamais;Non;En poste;;;;;;;;;;;;;;;;;
2163;51;M; 6 566,00 € ;Femme;Célibataire;Ordinateurs;R&D;Manager;1;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2164;43;F; 9 293,00 € ;Homme;Divorcé;Ordinateurs;Ventes;Ingénieur d'affaires;3;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2165;35;F; 4 323,50 € ;Homme;Divorcé;Logiciels;Ventes;Ingénieur d'affaires;9;Ponctuellement;Non;En poste;;;;;;;;;;;;;;;;;
2166;45;F; 11 095,50 € ;Homme;Divorcé;Logiciels;Ventes;Manager;7;Ponctuellement;Non;En poste;;;;;;;;;;;;;;;;;
2167;28;M; 4 553,50 € ;Homme;Célibataire;Ordinateurs;R&D;Responsable d'équipe;9;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2168;48;M; 7 574,00 € ;Homme;Célibataire;Ordinateurs;Ventes;Ingénieur d'affaires;2;Jamais;Non;En poste;;;;;;;;;;;;;;;;;
2169;39;F; 4 504,00 € ;Homme;Célibataire;Logiciels;R&D;Responsable Qualité;2;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2170;35;F; 3 904,50 € ;Homme;Marié;Ordinateurs;R&D;Développeur logiciels;0;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2171;46;M; 8 262,50 € ;Homme;Célibataire;Ordinateurs;R&D;Responsable d'équipe;10;Rarement;Oui;Démission;;;;;;;;;;;;;;;;;
2172;25;M; 10 322,50 € ;Femme;Marié;Logiciels;Ventes;Ingénieur d'affaires;2;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2173;33;F; 10 155,00 € ;Femme;Marié;Marketing;Ventes;Ingénieur d'affaires;0;Ponctuellement;Non;Démission;;;;;;;;;;;;;;;;;
2174;34;F; 10 781,50 € ;Homme;Célibataire;Ordinateurs;R&D;Responsable Qualité;0;Ponctuellement;Non;Démission;;;;;;;;;;;;;;;;;
2175;27;F; 13 473,00 € ;Homme;Marié;Logiciels;R&D;Développeur logiciels;2;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2176;49;F; 12 566,00 € ;Homme;Marié;Electronique;Ressources Humaines;Chargé Ressources Humaines;3;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2177;31;M; 11 972,50 € ;Femme;Célibataire;Ordinateurs;R&D;Directeur Commercial;8;Ponctuellement;Non;Démission;;;;;;;;;;;;;;;;;
2178;32;M; 9 978,50 € ;Femme;Divorcé;Logiciels;R&D;Responsable Qualité;2;Ponctuellement;Non;En poste;;;;;;;;;;;;;;;;;
2179;24;F; 11 499,00 € ;Homme;Célibataire;Ordinateurs;R&D;Responsable Qualité;4;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2180;37;M; 3 898,50 € ;Homme;Célibataire;Marketing;Ventes;Ingénieur d'affaires;12;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2181;29;M; 9 220,00 € ;Homme;Marié;Ordinateurs;R&D;Responsable d'équipe;2;Jamais;Oui;En poste;;;;;;;;;;;;;;;;;
2182;27;M; 12 205,00 € ;Homme;Marié;Logiciels;R&D;Développeur logiciels;2;Rarement;Oui;Démission;;;;;;;;;;;;;;;;;
2183;26;M; 7 178,50 € ;Homme;Divorcé;Ordinateurs;Ventes;Ingénieur d'affaires;3;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2184;27;F; 7 760,00 € ;Homme;Marié;Ordinateurs;R&D;Responsable Qualité;2;Rarement;Non;Démission;;;;;;;;;;;;;;;;;
2185;36;F; 8 770,50 € ;Homme;Divorcé;Ordinateurs;R&D;Responsable Qualité;7;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2186;32;M; 9 768,50 € ;Homme;Marié;Logiciels;Ventes;Ingénieur d'affaires;7;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2187;52;M; 5 863,50 € ;Femme;Divorcé;Marketing;Ventes;Manager;2;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2188;28;M; 7 804,50 € ;Femme;Marié;Digital;R&D;Responsable Qualité;1;Jamais;Oui;En poste;;;;;;;;;;;;;;;;;
2189;37;F; 5 349,50 € ;Femme;Divorcé;Logiciels;R&D;Développeur logiciels;1;Ponctuellement;Non;En poste;;;;;;;;;;;;;;;;;
2190;58;F; 4 630,50 € ;Femme;Marié;Ordinateurs;Ressources Humaines;Chargé Ressources Humaines;0;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2191;53;F; 5 034,50 € ;Homme;Divorcé;Ordinateurs;R&D;Directeur Commercial;0;Rarement;Oui;Démission;;;;;;;;;;;;;;;;;
2192;41;F; 5 708,00 € ;Femme;Divorcé;Logiciels;R&D;Responsable d'équipe;2;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2193;23;F; 11 080,50 € ;Femme;Divorcé;Ordinateurs;R&D;Directeur Commercial;3;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2194;26;M; 4 535,00 € ;Homme;Marié;Ordinateurs;R&D;Développeur logiciels;0;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2195;41;F; 2 034,00 € ;Femme;Célibataire;Logiciels;R&D;Responsable Qualité;3;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2196;37;F; 11 275,50 € ;Femme;Marié;Marketing;Ventes;Ingénieur d'affaires;4;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2197;22;F; 13 467,00 € ;Femme;Marié;Marketing;Ventes;Architecte;2;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2198;36;M; 11 462,50 € ;Homme;Marié;Marketing;Ventes;Ingénieur d'affaires;2;Ponctuellement;Non;En poste;;;;;;;;;;;;;;;;;
2199;33;M; 1 265,50 € ;Femme;Marié;Ordinateurs;R&D;Développeur logiciels;7;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2200;44;M; 6 643,50 € ;Femme;Divorcé;Ordinateurs;R&D;Responsable d'Agence;13;Ponctuellement;Non;En poste;;;;;;;;;;;;;;;;;
2201;30;F; 6 020,00 € ;Femme;Marié;Digital;R&D;Directeur Commercial;1;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2202;32;F; 7 554,00 € ;Femme;Célibataire;Logiciels;Ventes;Ingénieur d'affaires;6;Rarement;Oui;Démission;;;;;;;;;;;;;;;;;
2203;24;F; 2 608,50 € ;Homme;Célibataire;Electronique;R&D;Développeur logiciels;4;Rarement;Non;Démission;;;;;;;;;;;;;;;;;
2204;30;M; 1 697,00 € ;Homme;Marié;Digital;R&D;Développeur logiciels;3;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2205;39;M; 2 112,00 € ;Homme;Célibataire;Ordinateurs;R&D;Responsable Qualité;2;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2206;28;M; 3 987,00 € ;Femme;Divorcé;Ordinateurs;R&D;Responsable Qualité;1;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2207;31;M; 4 094,50 € ;Femme;Marié;Electronique;R&D;Responsable Qualité;2;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2208;37;F; 11 249,00 € ;Homme;Célibataire;Marketing;Ventes;Ingénieur d'affaires;2;Rarement;Oui;Démission;;;;;;;;;;;;;;;;;
2209;30;F; 6 266,50 € ;Homme;Marié;Electronique;R&D;Directeur Commercial;0;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2210;37;M; 12 395,00 € ;Homme;Marié;Logiciels;R&D;Directeur Commercial;4;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2211;38;M; 8 141,00 € ;Homme;Divorcé;Electronique;R&D;Développeur logiciels;9;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2212;52;M; 7 904,00 € ;Femme;Marié;Ordinateurs;R&D;Responsable d'équipe;10;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2213;32;M; 2 172,50 € ;Homme;Célibataire;Logiciels;Ventes;Ingénieur d'affaires;7;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2214;34;M; 12 194,50 € ;Femme;Divorcé;Ordinateurs;R&D;Responsable Qualité;3;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2215;47;M; 11 039,00 € ;Homme;Marié;Ordinateurs;Ventes;Ingénieur d'affaires;7;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2216;21;F; 13 065,50 € ;Homme;Célibataire;Logiciels;R&D;Responsable Qualité;0;Rarement;Oui;Démission;;;;;;;;;;;;;;;;;
2217;23;M; 4 146,50 € ;Homme;Divorcé;Logiciels;R&D;Développeur logiciels;0;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2218;33;F; 8 581,00 € ;Homme;Marié;Ordinateurs;R&D;Développeur logiciels;10;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2219;39;F; 8 351,50 € ;Homme;Célibataire;Ordinateurs;R&D;Responsable Qualité;7;Ponctuellement;Oui;Démission;;;;;;;;;;;;;;;;;
2220;42;F; 1 356,50 € ;Femme;Marié;Marketing;Ventes;Ingénieur d'affaires;14;Jamais;Non;En poste;;;;;;;;;;;;;;;;;
2221;50;F; 13 054,00 € ;Homme;Célibataire;Ordinateurs;R&D;Manager;9;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2222;27;F; 8 719,00 € ;Homme;Célibataire;Logiciels;R&D;Développeur logiciels;2;Rarement;Oui;Démission;;;;;;;;;;;;;;;;;
2223;45;M; 3 831,50 € ;Homme;Divorcé;Logiciels;R&D;Manager;10;Jamais;Oui;En poste;;;;;;;;;;;;;;;;;
2224;28;M; 5 096,00 € ;Homme;Marié;Electronique;R&D;Responsable Qualité;0;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2225;57;M; 7 116,00 € ;Homme;Marié;Ordinateurs;R&D;Responsable d'Agence;2;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2226;49;M; 6 037,00 € ;Homme;Célibataire;Logiciels;Ventes;Ingénieur d'affaires;4;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2227;30;M; 11 412,00 € ;Femme;Divorcé;Logiciels;Ressources Humaines;Chargé Ressources Humaines;0;Rarement;Non;Démission;;;;;;;;;;;;;;;;;
2228;42;M; 11 743,00 € ;Femme;Marié;Marketing;Ventes;Ingénieur d'affaires;2;Jamais;Non;En poste;;;;;;;;;;;;;;;;;
2229;39;M; 3 738,00 € ;Homme;Divorcé;Ordinateurs;R&D;Développeur logiciels;2;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2230;39;F; 13 185,00 € ;Homme;Marié;Electronique;R&D;Développeur logiciels;2;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2231;27;M; 5 801,00 € ;Femme;Marié;Logiciels;Ventes;Ingénieur d'affaires;4;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2232;48;M; 2 839,00 € ;Homme;Célibataire;Marketing;Ventes;Ingénieur d'affaires;6;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2233;32;M; 9 004,00 € ;Femme;Marié;Ordinateurs;Ventes;Ingénieur d'affaires;2;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2234;24;F; 6 073,50 € ;Femme;Divorcé;Logiciels;R&D;Directeur Commercial;3;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2235;23;F; 6 166,50 € ;Femme;Divorcé;Ordinateurs;Ventes;Architecte;0;Rarement;Non;Démission;;;;;;;;;;;;;;;;;
2236;48;F; 1 304,00 € ;Homme;Divorcé;Logiciels;R&D;Développeur logiciels;2;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2237;56;F; 8 670,00 € ;Femme;Célibataire;Digital;R&D;Responsable d'équipe;3;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2238;34;F; 1 685,50 € ;Homme;Marié;Marketing;Ventes;Ingénieur d'affaires;8;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2239;22;F; 6 184,50 € ;Homme;Divorcé;Marketing;Ventes;Ingénieur d'affaires;3;Ponctuellement;Non;En poste;;;;;;;;;;;;;;;;;
2240;31;M; 3 433,50 € ;Femme;Marié;Ordinateurs;R&D;Responsable Qualité;2;Jamais;Oui;Démission;;;;;;;;;;;;;;;;;
2241;43;M; 8 024,00 € ;Femme;Marié;Marketing;Ventes;Ingénieur d'affaires;8;Ponctuellement;Oui;Démission;;;;;;;;;;;;;;;;;
2242;43;M; 4 444,00 € ;Homme;Marié;Ressources Humaines;Ressources Humaines;Chargé Ressources Humaines;0;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2243;35;M; 8 960,00 € ;Femme;Marié;Marketing;Ventes;Ingénieur d'affaires;2;Ponctuellement;Non;En poste;;;;;;;;;;;;;;;;;
2244;34;M; 2 436,00 € ;Homme;Marié;Ordinateurs;R&D;Développeur logiciels;3;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2245;25;M; 10 105,00 € ;Homme;Célibataire;Electronique;R&D;Directeur Commercial;3;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2246;35;M; 4 214,00 € ;Homme;Marié;Ordinateurs;R&D;Responsable Qualité;2;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2247;31;M; 3 533,50 € ;Homme;Marié;Logiciels;R&D;Développeur logiciels;2;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2248;29;M; 12 881,50 € ;Femme;Célibataire;Logiciels;R&D;Développeur logiciels;8;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2249;52;M; 9 910,50 € ;Femme;Divorcé;Digital;R&D;Manager;0;Ponctuellement;Oui;En poste;;;;;;;;;;;;;;;;;
2250;19;M; 9 414,00 € ;Homme;Célibataire;Marketing;Ventes;Architecte;0;Rarement;Non;Démission;;;;;;;;;;;;;;;;;
2251;43;M; 6 296,50 € ;Femme;Marié;Logiciels;R&D;Développeur logiciels;3;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2252;29;M; 2 777,50 € ;Homme;Célibataire;Digital;R&D;Responsable Qualité;1;Rarement;Non;Démission;;;;;;;;;;;;;;;;;
2253;24;M; 8 268,50 € ;Homme;Marié;Digital;R&D;Responsable Qualité;3;Rarement;Oui;Démission;;;;;;;;;;;;;;;;;
2254;58;M; 6 508,50 € ;Femme;Divorcé;Digital;Ventes;Manager;0;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2255;30;M; 5 500,00 € ;Femme;Célibataire;Electronique;R&D;Responsable d'Agence;8;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2256;34;M; 4 572,50 € ;Femme;Marié;Logiciels;Ventes;Architecte;3;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2257;28;M; 7 019,50 € ;Homme;Marié;Ordinateurs;R&D;Responsable Qualité;0;Ponctuellement;Non;En poste;;;;;;;;;;;;;;;;;
2258;32;M; 7 750,00 € ;Homme;Divorcé;Logiciels;R&D;Directeur Commercial;1;Rarement;Non;Démission;;;;;;;;;;;;;;;;;
2259;59;M; 10 539,00 € ;Femme;Célibataire;Digital;R&D;Responsable Qualité;2;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2260;42;M; 6 707,50 € ;Femme;Marié;Marketing;Ventes;Ingénieur d'affaires;0;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2261;41;F; 7 617,50 € ;Homme;Célibataire;Ordinateurs;R&D;Manager;10;Rarement;Non;Démission;;;;;;;;;;;;;;;;;
2262;54;F; 5 308,50 € ;Homme;Marié;Logiciels;R&D;Manager;4;Ponctuellement;Non;En poste;;;;;;;;;;;;;;;;;
2263;32;F; 5 562,50 € ;Femme;Célibataire;Logiciels;Ventes;Architecte;8;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2264;48;M; 4 106,50 € ;Femme;Célibataire;Ordinateurs;Ventes;Ingénieur d'affaires;8;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2265;41;M; 4 605,00 € ;Homme;Marié;Ressources Humaines;Ressources Humaines;Chargé Ressources Humaines;2;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2266;37;M; 9 467,00 € ;Femme;Célibataire;Electronique;R&D;Responsable Qualité;1;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2267;54;M; 9 535,00 € ;Homme;Marié;Ordinateurs;R&D;Responsable d'équipe;2;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2268;45;M; 9 214,50 € ;Homme;Marié;Logiciels;Ventes;Ingénieur d'affaires;2;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2269;51;F; 2 640,00 € ;Femme;Célibataire;Ressources Humaines;Ressources Humaines;Manager;16;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2270;60;F; 11 111,50 € ;Femme;Divorcé;Logiciels;R&D;Responsable d'équipe;9;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2271;46;F; 5 563,50 € ;Homme;Marié;Ordinateurs;R&D;Responsable d'équipe;3;Ponctuellement;Oui;En poste;;;;;;;;;;;;;;;;;
2272;25;F; 4 416,50 € ;Homme;Célibataire;Electronique;R&D;Responsable Qualité;2;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2273;36;M; 1 426,00 € ;Femme;Célibataire;Ordinateurs;R&D;Responsable Qualité;11;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2274;47;M; 4 952,50 € ;Homme;Célibataire;Digital;R&D;Responsable d'équipe;0;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2275;24;M; 9 020,50 € ;Homme;Célibataire;Ordinateurs;Ventes;Architecte;2;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2276;18;M; 9 849,50 € ;Homme;Célibataire;Logiciels;R&D;Responsable Qualité;0;Rarement;Non;Démission;;;;;;;;;;;;;;;;;
2277;35;M; 9 552,00 € ;Homme;Marié;Logiciels;R&D;Responsable Qualité;2;Ponctuellement;Non;En poste;;;;;;;;;;;;;;;;;
2278;34;M; 6 522,50 € ;Homme;Marié;Digital;Ventes;Ingénieur d'affaires;7;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2279;31;M; 4 841,50 € ;Homme;Marié;Ordinateurs;R&D;Directeur Commercial;7;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2280;42;M; 4 761,00 € ;Homme;Divorcé;Logiciels;R&D;Développeur logiciels;2;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2281;44;M; 8 671,50 € ;Femme;Célibataire;Logiciels;R&D;Responsable Qualité;2;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2282;38;M; 8 842,00 € ;Femme;Marié;Logiciels;R&D;Développeur logiciels;2;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2283;33;F; 6 667,00 € ;Homme;Divorcé;Electronique;Ressources Humaines;Chargé Ressources Humaines;7;Ponctuellement;Non;En poste;;;;;;;;;;;;;;;;;
2284;34;M; 2 808,50 € ;Femme;Marié;Logiciels;R&D;Développeur logiciels;0;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2285;34;M; 11 016,50 € ;Femme;Marié;Digital;R&D;Directeur Commercial;7;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2286;30;F; 11 757,00 € ;Homme;Célibataire;Digital;Ventes;Ingénieur d'affaires;2;Ponctuellement;Non;En poste;;;;;;;;;;;;;;;;;
2287;31;F; 4 047,50 € ;Homme;Divorcé;Ordinateurs;R&D;Développeur logiciels;1;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2288;34;M; 7 678,00 € ;Femme;Célibataire;Logiciels;R&D;Développeur logiciels;0;Rarement;Non;Démission;;;;;;;;;;;;;;;;;
2289;36;M; 13 181,50 € ;Femme;Divorcé;Ordinateurs;Ventes;Ingénieur d'affaires;4;Ponctuellement;Non;En poste;;;;;;;;;;;;;;;;;
2290;26;M; 8 528,50 € ;Homme;Divorcé;Ordinateurs;Ventes;Architecte;0;Rarement;Non;Démission;;;;;;;;;;;;;;;;;
2291;39;M; 2 899,50 € ;Femme;Célibataire;Marketing;Ventes;Ingénieur d'affaires;3;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2292;35;F; 2 347,50 € ;Homme;Marié;Ordinateurs;R&D;Développeur logiciels;4;Jamais;Oui;En poste;;;;;;;;;;;;;;;;;
2293;33;M; 10 688,50 € ;Homme;Marié;Logiciels;R&D;Directeur Commercial;8;Ponctuellement;Oui;En poste;;;;;;;;;;;;;;;;;
2294;38;M; 10 425,50 € ;Homme;Marié;Ressources Humaines;Ressources Humaines;Chargé Responsable division RH;11;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2295;35;F; 6 259,00 € ;Homme;Marié;Logiciels;Ventes;Ingénieur d'affaires;8;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2296;34;M; 3 705,50 € ;Homme;Marié;Marketing;Ventes;Ingénieur d'affaires;2;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2297;32;M; 7 432,50 € ;Femme;Célibataire;Logiciels;R&D;Responsable Qualité;2;Jamais;Non;En poste;;;;;;;;;;;;;;;;;
2298;38;M; 3 375,50 € ;Homme;Divorcé;Ordinateurs;R&D;Responsable d'équipe;4;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2299;52;M; 8 015,00 € ;Femme;Célibataire;Marketing;Ventes;Architecte;0;Rarement;Non;Démission;;;;;;;;;;;;;;;;;
2300;29;M; 7 195,50 € ;Homme;Marié;Electronique;R&D;Responsable Qualité;7;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2301;53;F; 6 740,50 € ;Femme;Célibataire;Ordinateurs;R&D;Directeur Commercial;1;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2302;52;F; 4 858,00 € ;Femme;Marié;Ordinateurs;Ventes;Ingénieur d'affaires;7;Jamais;Oui;En poste;;;;;;;;;;;;;;;;;
2303;37;M; 2 069,00 € ;Homme;Marié;Marketing;Ventes;Ingénieur d'affaires;2;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2304;38;M; 11 236,50 € ;Homme;Marié;Electronique;R&D;Responsable Qualité;2;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2305;27;M; 11 444,00 € ;Homme;Marié;Logiciels;R&D;Développeur logiciels;5;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2306;56;M; 8 606,50 € ;Homme;Marié;Logiciels;R&D;Développeur logiciels;2;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2307;36;F; 9 595,50 € ;Homme;Divorcé;Logiciels;R&D;Développeur logiciels;7;Rarement;Oui;Démission;;;;;;;;;;;;;;;;;
2308;30;F; 11 890,00 € ;Femme;Célibataire;Logiciels;R&D;Responsable Qualité;10;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2309;27;F; 11 465,50 € ;Homme;Marié;Ressources Humaines;Ressources Humaines;Chargé Ressources Humaines;2;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2310;26;M; 6 743,50 € ;Homme;Célibataire;Ordinateurs;R&D;Responsable Qualité;0;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2311;30;M; 13 042,00 € ;Femme;Divorcé;Digital;R&D;Responsable Qualité;4;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2312;33;M; 6 800,50 € ;Homme;Marié;Ordinateurs;Ventes;Ingénieur d'affaires;3;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2313;44;F; 8 699,00 € ;Femme;Divorcé;Logiciels;R&D;Directeur Commercial;0;Ponctuellement;Non;En poste;;;;;;;;;;;;;;;;;
2314;43;M; 12 204,50 € ;Homme;Célibataire;Ordinateurs;R&D;Responsable Qualité;4;Rarement;Oui;Démission;;;;;;;;;;;;;;;;;
2315;41;M; 8 352,50 € ;Homme;Divorcé;Digital;Ventes;Ingénieur d'affaires;4;Jamais;Non;En poste;;;;;;;;;;;;;;;;;
2316;35;M; 5 549,50 € ;Homme;Divorcé;Ordinateurs;R&D;Développeur logiciels;7;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2317;40;M; 11 688,50 € ;Homme;Marié;Ordinateurs;R&D;Responsable Qualité;4;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
2318;28;M; 5 926,00 € ;Homme;Marié;Logiciels;R&D;Responsable Qualité;2;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2319;43;F; 2 071,00 € ;Femme;Marié;Logiciels;R&D;Responsable d'équipe;0;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2320;42;M; 12 094,50 € ;Homme;Marié;Ordinateurs;R&D;Responsable Qualité;7;Ponctuellement;Oui;Démission;;;;;;;;;;;;;;;;;
2321;43;M; 12 547,50 € ;Homme;Célibataire;Logiciels;R&D;Responsable Qualité;1;Rarement;Non;En poste;;;;;;;;;;;;;;;;;
2322;39;M; 12 055,00 € ;Femme;Marié;Ordinateurs;R&D;Responsable Qualité;10;Rarement;Oui;En poste;;;;;;;;;;;;;;;;;
