ID;Programme de Fid;Age;Classe d'age;Sexe;Annee du premier vol;Nombre de vols par an;Classe du nombre de vols par an;Motif du voyage; Depenses aeroport de depart ; Depenses restauration aeroport ;Classe;Compagnie;Nationalite compagnie;Ville de depart;Pays de depart;Ville de destination;Pays de destination;Heure;Heure de depart;Date du vol;Retard au depart en minutes;Annulation du vol;SATISFACTION;Duree du vol;Distance parcourue en miles;Retard a l'arrivee de + de 30 min;Aeronef;Marque Aeronef
106087;Blue;61,00;60-69;M;2006;41,00;41 a 50;Loisir; 30,00 € ; 45,00 € ;Eco;Blue Airlines;China;Tokyo;Japan;Bruxelles;Belgium;13:32:02;13;19/02/2016;0,00;Non;4;12,00;602,00;Non;A330;Airbus
106088;Blue;61,00;60-69;F;2004;35,00;31 a 40;Loisir; -   € ; 5,00 € ;Eco;Sky Airlines;USA;Sydney;Australia;Nice;France;22:02:23;22;09/03/2016;0,00;Non;5;17,00;10000,00;Non;B737;Boeing
106089;Blue;66,00;60-69;M;2006;38,00;31 a 40;Loisir; -   € ; 70,00 € ;Eco;China Airlines;China;Sydney;Australia;Nice;France;18:18:56;18;28/02/2016;0,00;Non;5;12,00;10000,00;Non;B737;Boeing
106090;Blue;66,00;60-69;F;2006;19,00;11 a 20;Affaire; -   € ; 120,00 € ;Eco;China Airlines;China;Pekin;China;Nice;France;23:51:33;23;27/02/2016;0,00;Non;5;12,00;23000,00;Non;B737;Boeing
106091;Gold;70,00;70-79;F;2005;39,00;31 a 40;Affaire; 10,00 € ; 80,00 € ;Eco;Sky Airlines;USA;Pekin;China;Paris;France;16:17:00;16;23/01/2016;0,00;Non;4;12,00;23000,00;Non;B737;Boeing
106092;Blue;71,00;70-79;M;2004;34,00;31 a 40;Loisir; 100,00 € ; 125,00 € ;Eco;Sky Airlines;USA;Roma;Italy;Paris;France;07:22:51;7;03/03/2016;1,00;Non;4;12,00;460,00;Non;A330;Airbus
106093;Blue;71,00;70-79;F;2011;9,00;1 a 10;Loisir; -   € ; 25,00 € ;Eco Plus;FlyHere Airways;United Kingdom;Bruxelles;Belgium;Montreal;Canada;12:39:47;12;20/02/2016;0,00;Non;4;11,00;10000,00;Non;A330;Airbus
106094;Gold;72,00;70-79;F;2012;15,00;11 a 20;Loisir; 105,00 € ; 65,00 € ;Eco;Sky Airlines;USA;Nice;France;Paris;France;06:11:41;6;05/03/2016;102,00;Non;5;1,00;98,00;Non;B737;Boeing
106095;Blue;74,00;70-79;F;2008;21,00;21 a 30;Loisir; 20,00 € ; 100,00 € ;Eco;Blue Airlines;China;Los Angeles;USA;Tokyo;Japan;05:41:59;5;21/01/2016;0,00;Non;4;12,00;305,00;Non;A330;Airbus
106096;Blue;75,00;70-79;M;2003;49,00;41 a 50;Loisir; 20,00 € ; 20,00 € ;Eco;Cloud Airlines;France;Lisbon;Portugal;Nice;France;07:35:38;7;20/03/2016;0,00;Non;5;24,00;95,00;Non;A330;Airbus
106097;Blue;75,00;70-79;F;2003;15,00;11 a 20;Loisir; 40,00 € ; -   € ;Eco Plus;Sky Airlines;USA;Sydney;Australia;New York;USA;09:46:53;9;26/12/2015;0,00;Non;5;24,00;20000,00;Non;B737;Boeing
106098;Blue;76,00;70-79;F;2003;19,00;11 a 20;Loisir; -   € ; 100,00 € ;Eco Plus;Sky Airlines;USA;Roma;Italy;Paris;France;01:15:16;1;22/02/2016;14,00;Non;4;12,00;605,00;Non;A330;Airbus
106099;Blue;78,00;70-79;M;2010;51,00;51 a 60;Loisir; -   € ; 95,00 € ;Eco;Sky Airlines;USA;Nice;France;London;United Kingdom;11:44:38;11;18/03/2016;1,00;Non;5;2,00;1500,00;Non;B737;Boeing
106100;Silver;80,00;80+;F;2008;39,00;31 a 40;Loisir; -   € ; 65,00 € ;Eco;FlyHere Airways;United Kingdom;Paris;France;Lisbon;Portugal;15:05:32;15;21/12/2015;0,00;Non;4;3,00;1500,00;Non;A330;Airbus
106101;Blue;85,00;80+;M;2005;47,00;41 a 50;Loisir; -   € ; -   € ;Eco;Cloud Airlines;France;Roma;Italy;Paris;France;22:18:29;22;11/01/2016;22,00;Non;4;12,00;825,00;Non;A330;Airbus
106102;Blue;16,00;0-19;M;2012;35,00;31 a 40;Loisir; 5,00 € ; 65,00 € ;Eco;Sky Airlines;USA;Bruxelles;Belgium;London;United Kingdom;18:01:55;18;11/01/2016;0,00;Non;5;3,00;594,00;Non;B737;Boeing
106103;Blue;16,00;0-19;F;2011;23,00;21 a 30;Billet Miles; 150,00 € ; 60,00 € ;Eco Plus;Sky Airlines;USA;Sydney;Australia;London;United Kingdom;23:45:05;23;31/12/2015;0,00;Non;4;12,00;11000,00;Non;B737;Boeing
106104;Blue;16,00;0-19;F;2003;26,00;21 a 30;Billet Miles; -   € ; -   € ;Eco Plus;China Airlines;China;Pekin;China;New York;USA;13:22:15;13;15/03/2016;264,00;Non;5;17,00;30000,00;Non;B737;Boeing
106105;Blue;18,00;0-19;F;2003;44,00;41 a 50;Affaire; 100,00 € ; 20,00 € ;Eco;Blue Airlines;China;Tokyo;Japan;Paris;France;04:21:01;4;20/03/2016;0,00;Non;4;12,00;925,00;Non;A330;Airbus
106106;Blue;20,00;20-29;M;2010;25,00;21 a 30;Billet Miles; -   € ; 45,00 € ;Eco;Sky Airlines;USA;Nice;France;Paris;France;01:10:27;1;12/03/2016;40,00;Non;5;2,00;502,00;Non;B737;Boeing
106107;Blue;21,00;20-29;M;2004;17,00;11 a 20;Affaire; -   € ; 5,00 € ;Eco;Sky Airlines;USA;Pekin;China;London;United Kingdom;00:21:11;0;14/02/2016;0,00;Non;4;12,00;21000,00;Non;B737;Boeing
106108;Blue;25,00;20-29;F;2010;7,00;1 a 10;Billet Miles; 45,00 € ; 90,00 € ;Eco;OnlyJets Airlines;Australia;Madrid;Spain;Paris;France;23:36:02;23;23/02/2016;0,00;Non;4;12,00;399,00;Non;A330;Airbus
106109;Blue;25,00;20-29;M;2011;25,00;21 a 30;Loisir; -   € ; 80,00 € ;Eco;Sky Airlines;USA;Roma;Italy;Paris;France;12:07:45;12;06/01/2016;0,00;Non;4;12,00;430,00;Non;A330;Airbus
106110;Blue;27,00;20-29;F;2009;4,00;1 a 10;Billet Miles; 30,00 € ; 120,00 € ;Eco;Blue Airlines;China;Tokyo;Japan;Beijing;China;23:43:04;23;04/03/2016;0,00;Non;4;12,00;334,00;Non;A330;Airbus
106111;Blue;29,00;20-29;M;2005;39,00;31 a 40;Affaire; -   € ; 30,00 € ;Eco;Sky Airlines;USA;Sydney;Australia;New York;USA;04:12:36;4;16/12/2015;0,00;Non;5;24,00;20000,00;Non;B737;Boeing
106112;Blue;29,00;20-29;F;2012;1,00;0;Affaire; 30,00 € ; 30,00 € ;Eco;China Airlines;China;Pekin;China;Nice;France;10:07:17;10;08/03/2016;2,00;Non;5;12,00;23000,00;Non;B737;Boeing
106113;Platinum;30,00;30-39;M;2010;18,00;11 a 20;Affaire; -   € ; 5,00 € ;Eco;Cheap Sky;France;New York;USA;Paris;France;11:03:03;11;22/12/2015;0,00;Non;2;23,00;102,00;Non;A330;Airbus
106114;Blue;30,00;30-39;M;2007;8,00;1 a 10;Affaire; -   € ; 15,00 € ;Eco Plus;Sky Airlines;USA;Pekin;China;Nice;France;15:31:35;15;05/02/2016;25,00;Non;5;17,00;23000,00;Non;B737;Boeing
106115;Blue;31,00;30-39;F;2003;4,00;1 a 10;Affaire; 71,00 € ; 65,00 € ;Business;Sky Airlines;USA;Pekin;China;Madrid;Spain;12:43:40;12;01/02/2016;13,00;Non;5;12,00;21000,00;Non;B737;Boeing
106116;Blue;32,00;30-39;M;2009;24,00;21 a 30;Affaire; -   € ; 30,00 € ;Eco;Sky Airlines;USA;Pekin;China;Paris;France;04:23:54;4;02/01/2016;87,00;Non;4;12,00;23000,00;Non;B737;Boeing
106117;Silver;35,00;30-39;M;2003;21,00;21 a 30;Billet Miles; 5,00 € ; 90,00 € ;Eco;China Airlines;China;Pekin;China;New York;USA;03:43:56;3;29/02/2016;52,00;Non;5;12,00;30000,00;Non;B737;Boeing
106118;Gold;37,00;30-39;M;2007;9,00;1 a 10;Affaire; 45,00 € ; 85,00 € ;Eco;Northwest Airlines;Australia;Lisbon;Portugal;Berlin;Germany;01:06:58;1;14/03/2016;1,00;Non;4;21,00;67,00;Non;A330;Airbus
106119;Blue;37,00;30-39;F;2009;17,00;11 a 20;Affaire; -   € ; 25,00 € ;Eco;Sky Airlines;USA;Sydney;Australia;Nice;France;03:58:43;3;20/02/2016;0,00;Non;5;12,00;11000,00;Non;B737;Boeing
106120;Blue;38,00;30-39;M;2007;22,00;21 a 30;Affaire; 15,00 € ; -   € ;Eco;Sky Airlines;USA;Pekin;China;Paris;France;12:08:55;12;04/03/2016;0,00;Non;4;12,00;23000,00;Non;B737;Boeing
106121;Platinum;39,00;30-39;M;2003;1,00;0;Affaire; -   € ; 30,00 € ;Eco;Cheap Sky;France;New York;USA;Paris;France;09:17:09;9;16/02/2016;0,00;Non;2;12,00;163,00;Oui;A330;Airbus
106122;Blue;40,00;40-49;F;2007;25,00;21 a 30;Loisir; -   € ; 120,00 € ;Eco;Sky Airlines;USA;Nice;France;Paris;France;00:34:27;0;01/01/2016;3,00;Non;5;1,00;98,00;Non;B737;Boeing
106123;Gold;40,00;40-49;F;2007;7,00;1 a 10;Affaire; -   € ; 70,00 € ;Eco;Sky Airlines;USA;Tokyo;Japan;London;United Kingdom;13:39:46;13;21/12/2015;0,00;Non;4;12,00;247,00;Non;A330;Airbus
106124;Platinum;40,00;40-49;F;2010;24,00;21 a 30;Loisir; -   € ; 120,00 € ;Eco;OnlyJets Airlines;Australia;New York;USA;Paris;France;14:24:20;14;17/03/2016;0,00;Non;4;12,00;280,00;Non;A330;Airbus
106125;Gold;40,00;40-49;F;2006;17,00;11 a 20;Affaire; 25,00 € ; 60,00 € ;Eco;Northwest Airlines;Australia;Los Angeles;USA;Tokyo;Japan;22:55:02;22;20/12/2015;0,00;Non;4;12,00;639,00;Non;A330;Airbus
106126;Blue;40,00;40-49;M;2011;11,00;11 a 20;Affaire; 90,00 € ; 50,00 € ;Eco;Sky Airlines;USA;Paris;France;Sydney;Australia;19:50:17;19;25/01/2016;10,00;Non;4;24,00;30000,00;Non;A330;Airbus
106127;Blue;41,00;40-49;F;2004;9,00;1 a 10;Affaire; 190,00 € ; 55,00 € ;Eco;China Airlines;China;Pekin;China;Nice;France;11:30:40;11;17/03/2016;0,00;Non;5;12,00;23000,00;Non;B737;Boeing
106128;Blue;42,00;40-49;F;2012;35,00;31 a 40;Billet Miles; 105,00 € ; 60,00 € ;Eco;OnlyJets Airlines;Australia;New York;USA;Paris;France;14:43:29;14;24/02/2016;0,00;Non;4;12,00;612,00;Non;A330;Airbus
106129;Blue;43,00;40-49;M;2008;13,00;11 a 20;Affaire; 30,00 € ; 110,00 € ;Eco Plus;Northwest Airlines;Australia;New York;USA;Paris;France;15:58:14;15;19/02/2016;76,00;Non;4;12,00;826,00;Non;A330;Airbus
106130;Gold;44,00;40-49;M;2003;3,00;1 a 10;Affaire; 30,00 € ; 80,00 € ;Business;Sky Airlines;USA;Pekin;China;Paris;France;16:14:01;16;13/03/2016;0,00;Oui;1;12,00;23000,00;Non;B737;Boeing
106131;Blue;45,00;40-49;F;2008;46,00;41 a 50;Loisir; -   € ; 40,00 € ;Eco;Sky Airlines;USA;Roma;Italy;Paris;France;08:47:09;8;29/02/2016;0,00;Non;4;12,00;657,00;Oui;A330;Airbus
106132;Silver;46,00;40-49;F;2007;17,00;11 a 20;Affaire; -   € ; 130,00 € ;Eco;Blue Airlines;China;Los Angeles;USA;Tokyo;Japan;00:50:33;0;06/03/2016;0,00;Non;4;12,00;1222,00;Non;A330;Airbus
106133;Silver;46,00;40-49;M;2012;18,00;11 a 20;Affaire; -   € ; 120,00 € ;Eco;Blue Airlines;China;Los Angeles;USA;Tokyo;Japan;02:39:42;2;17/02/2016;26,00;Non;4;17,00;2402,00;Non;A330;Airbus
106134;Silver;49,00;40-49;F;2008;31,00;31 a 40;Affaire; -   € ; -   € ;Eco;Sky Airlines;USA;Paris;France;Lisbon;Portugal;10:49:01;10;08/02/2016;0,00;Non;4;2,00;1500,00;Non;A330;Airbus
106135;Silver;51,00;50-59;F;2008;21,00;21 a 30;Affaire; 5,00 € ; 20,00 € ;Eco Plus;Blue Airlines;China;Tokyo;Japan;Paris;France;09:08:06;9;12/12/2015;0,00;Non;4;12,00;925,00;Non;A330;Airbus
106136;Silver;53,00;50-59;M;2004;22,00;21 a 30;Affaire; -   € ; 120,00 € ;Eco;Northwest Airlines;Australia;Los Angeles;USA;London;United Kingdom;19:01:58;19;06/03/2016;0,00;Non;4;12,00;1211,00;Non;A330;Airbus
106137;Blue;53,00;50-59;F;2008;13,00;11 a 20;Affaire; 90,00 € ; 45,00 € ;Eco;Sky Airlines;USA;Pekin;China;New York;USA;21:01:50;21;30/01/2016;21,00;Non;5;12,00;30000,00;Non;B737;Boeing
106138;Blue;54,00;50-59;M;2008;15,00;11 a 20;Affaire; 35,00 € ; -   € ;Eco;Sky Airlines;USA;Pekin;China;New York;USA;10:42:33;10;25/02/2016;38,00;Non;5;12,00;30000,00;Non;B737;Boeing
106139;Blue;55,00;50-59;M;2006;28,00;21 a 30;Loisir; 10,00 € ; 15,00 € ;Eco;Northwest Airlines;Australia;Los Angeles;USA;London;United Kingdom;02:16:01;2;24/02/2016;0,00;Non;4;12,00;838,00;Non;A330;Airbus
106140;Blue;58,00;50-59;F;2006;4,00;1 a 10;Affaire; 30,00 € ; 190,00 € ;Eco;Sky Airlines;USA;Sydney;Australia;Paris;France;14:20:17;14;15/02/2016;0,00;Non;4;12,00;10000,00;Non;B737;Boeing
106141;Silver;59,00;50-59;F;2005;23,00;21 a 30;Affaire; 75,00 € ; 160,00 € ;Eco;Cloud Airlines;France;Roma;Italy;Paris;France;08:49:44;8;04/03/2016;0,00;Non;4;12,00;925,00;Non;A330;Airbus
106142;Gold;60,00;60-69;F;2008;15,00;11 a 20;Affaire; -   € ; 60,00 € ;Eco;Northwest Airlines;Australia;Los Angeles;USA;Tokyo;Japan;01:05:03;1;25/12/2015;0,00;Non;4;12,00;370,00;Non;A330;Airbus
106143;Blue;60,00;60-69;F;2012;12,00;11 a 20;Affaire; 60,00 € ; 75,00 € ;Eco;Blue Airlines;China;Tokyo;Japan;Paris;France;09:00:57;9;14/01/2016;0,00;Non;4;12,00;406,00;Non;A330;Airbus
106144;Blue;63,00;60-69;F;2012;13,00;11 a 20;Loisir; 45,00 € ; 120,00 € ;Eco;OnlyJets Airlines;Australia;New York;USA;Paris;France;08:37:50;8;30/12/2015;0,00;Non;4;12,00;266,00;Non;A330;Airbus
106145;Blue;68,00;60-69;F;2012;29,00;21 a 30;Loisir; -   € ; 30,00 € ;Eco;Northwest Airlines;Australia;Los Angeles;USA;London;United Kingdom;00:21:31;0;15/03/2016;0,00;Non;4;12,00;964,00;Non;A330;Airbus
106146;Blue;69,00;60-69;F;2005;55,00;51 a 60;Loisir; 135,00 € ; 90,00 € ;Eco;Sky Airlines;USA;Madrid;Spain;London;United Kingdom;01:20:14;1;08/03/2016;38,00;Non;5;12,00;214,00;Non;B747;Boeing
106147;Blue;69,00;60-69;M;2012;36,00;31 a 40;Affaire; -   € ; 5,00 € ;Eco;Sky Airlines;USA;Sydney;Australia;New York;USA;02:36:47;2;01/01/2016;0,00;Non;5;24,00;20000,00;Non;B737;Boeing
106148;Platinum;69,00;60-69;F;2004;14,00;11 a 20;Loisir; 35,00 € ; 165,00 € ;Business;Sky Airlines;USA;Pekin;China;Nice;France;22:48:22;22;19/03/2016;3,00;Non;5;12,00;23000,00;Non;B737;Boeing
106149;Blue;74,00;70-79;M;2008;17,00;11 a 20;Affaire; -   € ; 195,00 € ;Eco Plus;Blue Airlines;China;Tokyo;Japan;Paris;France;23:28:23;23;26/12/2015;9,00;Non;4;17,00;2288,00;Non;A330;Airbus
106150;Blue;75,00;70-79;F;2008;14,00;11 a 20;Loisir; -   € ; 45,00 € ;Eco;Sky Airlines;USA;Paris;France;Lisbon;Portugal;12:55:16;12;10/01/2016;0,00;Non;4;2,00;1500,00;Non;A330;Airbus
106151;Blue;76,00;70-79;F;2003;25,00;21 a 30;Loisir; 60,00 € ; 270,00 € ;Eco;Sky Airlines;USA;Roma;Italy;Paris;France;21:27:56;21;11/03/2016;14,00;Non;4;12,00;247,00;Non;A330;Airbus
106152;Blue;80,00;80+;F;2003;19,00;11 a 20;Loisir; -   € ; 90,00 € ;Eco;China Airlines;China;Lyon;France;Nice;France;19:36:29;19;09/02/2016;0,00;Non;5;1,00;98,00;Non;B737;Boeing
106153;Blue;80,00;80+;F;2008;38,00;31 a 40;Loisir; -   € ; 100,00 € ;Eco Plus;Blue Airlines;China;Tokyo;Japan;Paris;France;14:31:05;14;26/02/2016;4,00;Non;4;12,00;888,00;Non;A330;Airbus
106154;Blue;80,00;80+;F;2005;41,00;41 a 50;Loisir; -   € ; 35,00 € ;Eco;Blue Airlines;China;Los Angeles;USA;Tokyo;Japan;00:59:16;0;17/12/2015;210,00;Non;4;12,00;1416,00;Non;A330;Airbus
106155;Blue;15,00;0-19;M;2008;34,00;31 a 40;Billet Miles; -   € ; 85,00 € ;Eco;Blue Airlines;China;Tokyo;Japan;Paris;France;12:52:57;12;22/01/2016;17,00;Non;4;12,00;589,00;Non;A330;Airbus
106156;Blue;18,00;0-19;M;2003;47,00;41 a 50;Loisir; -   € ; -   € ;Eco;Cloud Airlines;France;Paris;France;Beijing;China;03:51:51;3;23/01/2016;0,00;Non;4;15,00;12000,00;Non;A330;Airbus
106157;Blue;19,00;0-19;F;2004;13,00;11 a 20;Loisir; -   € ; 10,00 € ;Eco Plus;Sky Airlines;USA;Nice;France;Paris;France;06:14:43;6;12/03/2016;61,00;Non;5;2,00;502,00;Non;B737;Boeing
106158;Blue;19,00;0-19;M;2006;29,00;21 a 30;Affaire; 1,00 € ; 55,00 € ;Eco;Northwest Airlines;Australia;New York;USA;Paris;France;23:08:02;23;08/03/2016;52,00;Non;4;12,00;610,00;Non;A330;Airbus
106159;Blue;19,00;0-19;M;2007;1,00;0;Affaire; -   € ; 150,00 € ;Eco;Sky Airlines;USA;Roma;Italy;Paris;France;09:21:52;9;02/03/2016;6,00;Non;4;12,00;802,00;Non;A330;Airbus
106160;Silver;22,00;20-29;F;2009;31,00;31 a 40;Affaire; 45,00 € ; 90,00 € ;Eco;Northwest Airlines;Australia;Los Angeles;USA;London;United Kingdom;02:37:38;2;12/02/2016;22,00;Non;4;26,00;110,00;Non;A330;Airbus
106161;Blue;22,00;20-29;M;2003;1,00;0;Loisir; -   € ; 30,00 € ;Eco;Blue Airlines;China;Los Angeles;USA;Tokyo;Japan;05:27:45;5;06/03/2016;0,00;Non;4;12,00;1190,00;Non;A330;Airbus
106162;Blue;22,00;20-29;F;2003;13,00;11 a 20;Affaire; -   € ; 70,00 € ;Business;Sky Airlines;USA;Sydney;Australia;New York;USA;01:51:41;1;18/12/2015;0,00;Non;5;24,00;20000,00;Non;B737;Boeing
106163;Blue;23,00;20-29;M;2012;28,00;21 a 30;Billet Miles; -   € ; 20,00 € ;Eco;Cloud Airlines;France;Nice;France;Paris;France;18:47:05;18;13/12/2015;30,00;Oui;1;2,00;502,00;Non;A330;Airbus
106164;Blue;23,00;20-29;F;2007;1,00;1 a 10;Affaire; -   € ; 17,00 € ;Eco;Blue Airlines;China;Tokyo;Japan;Beijing;China;18:10:00;18;30/12/2015;0,00;Non;4;12,00;680,00;Non;A330;Airbus
106165;Blue;27,00;20-29;M;2003;2,00;1 a 10;Affaire; -   € ; 75,00 € ;Eco;Cloud Airlines;France;Lisbon;Portugal;Nice;France;08:42:43;8;20/01/2016;0,00;Non;2;12,00;539,00;Non;A330;Airbus
106166;Silver;30,00;30-39;M;2011;2,00;1 a 10;Affaire; -   € ; -   € ;Business;Northwest Airlines;Australia;Los Angeles;USA;Tokyo;Japan;22:18:31;22;14/01/2016;0,00;Non;4;26,00;119,00;Non;A330;Airbus
106167;Blue;32,00;30-39;M;2003;26,00;21 a 30;Affaire; -   € ; 75,00 € ;Eco;Cloud Airlines;France;Geneve;Switzerland;Lyon;France;10:00:52;10;06/02/2016;30,00;Non;2;1,00;2000,00;Oui;A330;Airbus
106168;Blue;33,00;30-39;F;2003;11,00;1 a 10;Affaire; 25,00 € ; 30,00 € ;Eco Plus;Sky Airlines;USA;Roma;Italy;Paris;France;22:52:04;22;26/01/2016;165,00;Non;4;12,00;198,00;Non;A330;Airbus
106169;Blue;33,00;30-39;M;2011;47,00;41 a 50;Affaire; -   € ; 20,00 € ;Business;Sky Airlines;USA;Pekin;China;Nice;France;09:14:44;9;28/02/2016;0,00;Non;5;12,00;23000,00;Non;B737;Boeing
106170;Blue;34,00;30-39;F;2010;1,00;1 a 10;Affaire; 120,00 € ; 60,00 € ;Eco;FlyHere Airways;United Kingdom;Bruxelles;Belgium;Lisbon;Portugal;01:15:30;1;04/02/2016;50,00;Non;4;3,00;761,00;Non;A330;Airbus
106171;Blue;34,00;30-39;F;2007;13,00;11 a 20;Affaire; 120,00 € ; 30,00 € ;Eco;Sky Airlines;USA;Sydney;Australia;Paris;France;00:22:26;0;02/03/2016;117,00;Non;4;17,00;11000,00;Non;B737;Boeing
106172;Blue;35,00;30-39;M;2004;28,00;21 a 30;Billet Miles; -   € ; 60,00 € ;Eco;Cloud Airlines;France;Montreal;Canada;Lisbon;Portugal;11:15:28;11;18/12/2015;0,00;Non;4;12,00;11000,00;Non;A330;Airbus
106173;Blue;35,00;30-39;F;2010;33,00;31 a 40;Affaire; -   € ; 60,00 € ;Eco;Sky Airlines;USA;Sydney;Australia;New York;USA;11:24:48;11;17/01/2016;0,00;Non;5;24,00;20000,00;Non;B737;Boeing
106174;Blue;36,00;30-39;F;2007;3,00;1 a 10;Affaire; -   € ; 90,00 € ;Eco Plus;Cheap Sky;France;New York;USA;Paris;France;03:26:32;3;29/02/2016;10,00;Non;4;12,00;216,00;Non;A330;Airbus
106175;Gold;37,00;30-39;M;2004;29,00;21 a 30;Billet Miles; -   € ; 90,00 € ;Eco;OnlyJets Airlines;Australia;New York;USA;Paris;France;19:02:17;19;18/03/2016;94,00;Non;4;17,00;2586,00;Non;A330;Airbus
106176;Platinum;37,00;30-39;F;2012;2,00;1 a 10;Affaire; 60,00 € ; 90,00 € ;Eco;China Airlines;China;Sydney;Australia;Nice;France;08:50:09;8;25/01/2016;0,00;Non;5;12,00;11000,00;Non;B737;Boeing
106177;Blue;38,00;30-39;M;2007;44,00;41 a 50;Affaire; -   € ; 25,00 € ;Eco;Sky Airlines;USA;Pekin;China;Paris;France;14:27:31;14;12/03/2016;0,00;Non;5;12,00;23000,00;Non;B737;Boeing
106178;Blue;39,00;30-39;M;2004;22,00;21 a 30;Affaire; -   € ; 25,00 € ;Eco;Sky Airlines;USA;Nice;France;Paris;France;07:57:53;7;06/03/2016;0,00;Non;5;1,00;98,00;Non;B737;Boeing
106179;Silver;40,00;40-49;M;2004;21,00;11 a 20;Affaire; 30,00 € ; 45,00 € ;Eco;Northwest Airlines;Australia;Los Angeles;USA;London;United Kingdom;23:29:43;23;29/12/2015;51,00;Non;4;26,00;86,00;Non;A330;Airbus
106180;Blue;40,00;40-49;M;2010;28,00;21 a 30;Affaire; -   € ; 155,00 € ;Eco;Northwest Airlines;Australia;Los Angeles;USA;London;United Kingdom;12:50:34;12;15/02/2016;0,00;Non;4;12,00;190,00;Non;A330;Airbus
106181;Blue;40,00;40-49;M;2004;1,00;0;Affaire; 5,00 € ; 126,00 € ;Eco;Sky Airlines;USA;Sydney;Australia;New York;USA;05:44:05;5;22/12/2015;5,00;Non;5;24,00;20000,00;Non;B737;Boeing
106182;Silver;41,00;40-49;M;2007;27,00;21 a 30;Billet Miles; 210,00 € ; 50,00 € ;Eco;Sky Airlines;USA;Roma;Italy;Paris;France;11:57:18;11;05/01/2016;11,00;Non;4;12,00;1201,00;Non;A330;Airbus
106183;Blue;41,00;40-49;M;2003;31,00;31 a 40;Affaire; -   € ; -   € ;Eco;Sky Airlines;USA;Sydney;Australia;New York;USA;17:15:34;17;06/02/2016;0,00;Non;5;24,00;20000,00;Non;B737;Boeing
106184;Blue;42,00;40-49;M;2004;28,00;21 a 30;Affaire; 116,00 € ; 75,00 € ;Eco;Cloud Airlines;France;Paris;France;Lisbon;Portugal;23:56:00;23;22/12/2015;0,00;Non;4;2,00;1000,00;Non;A330;Airbus
106185;Blue;42,00;40-49;F;2012;6,00;1 a 10;Affaire; 20,00 € ; 10,00 € ;Eco;Sky Airlines;USA;Tokyo;Japan;London;United Kingdom;04:12:15;4;23/12/2015;0,00;Non;4;17,00;1389,00;Non;A330;Airbus
106186;Blue;43,00;40-49;M;2010;13,00;11 a 20;Affaire; -   € ; 20,00 € ;Eco;Sky Airlines;USA;Roma;Italy;Paris;France;20:24:46;20;17/03/2016;0,00;Non;4;12,00;179,00;Non;A330;Airbus
106187;Blue;43,00;40-49;F;2010;21,00;21 a 30;Affaire; -   € ; 50,00 € ;Eco;Sky Airlines;USA;Paris;France;Lisbon;Portugal;06:50:38;6;09/02/2016;0,00;Non;4;2,00;1000,00;Non;A330;Airbus
106188;Silver;45,00;40-49;M;2011;13,00;11 a 20;Affaire; 150,00 € ; 60,00 € ;Eco;Sky Airlines;USA;Pekin;China;London;United Kingdom;12:47:22;12;15/03/2016;1,00;Non;4;12,00;21000,00;Non;B737;Boeing
106189;Silver;46,00;40-49;F;2007;17,00;11 a 20;Billet Miles; 60,00 € ; 50,00 € ;Eco;Sky Airlines;USA;Pekin;China;Nice;France;03:55:13;3;16/12/2015;0,00;Non;5;12,00;23000,00;Non;B737;Boeing
106190;Silver;46,00;40-49;M;2011;29,00;21 a 30;Affaire; 60,00 € ; 150,00 € ;Eco;China Airlines;China;Pekin;China;New York;USA;16:43:44;16;14/12/2015;7,00;Non;5;17,00;30000,00;Non;B737;Boeing
106191;Silver;47,00;40-49;F;2011;8,00;1 a 10;Affaire; -   € ; 40,00 € ;Eco;Sky Airlines;USA;Bruxelles;Belgium;London;United Kingdom;01:40:34;1;21/03/2016;0,00;Non;1;3,00;600,00;Oui;B737;Boeing
106192;Blue;47,00;40-49;F;2005;1,00;1 a 10;Loisir; 110,00 € ; 80,00 € ;Eco Plus;Northwest Airlines;Australia;New York;USA;Paris;France;00:31:59;0;28/02/2016;16,00;Non;4;12,00;852,00;Non;A330;Airbus
106193;Silver;47,00;40-49;M;2003;41,00;41 a 50;Affaire; 32,00 € ; 90,00 € ;Eco;Sky Airlines;USA;Paris;France;Lisbon;Portugal;09:54:42;9;26/01/2016;5,00;Non;4;2,00;1500,00;Non;A330;Airbus
106194;Blue;48,00;40-49;F;2006;15,00;11 a 20;Affaire; -   € ; 35,00 € ;Eco;Cheap Sky;France;New York;USA;Paris;France;13:08:00;13;16/03/2016;0,00;Non;2;12,00;853,00;Oui;A350;Airbus
106195;Blue;48,00;40-49;M;2007;7,00;1 a 10;Affaire; -   € ; 120,00 € ;Eco;Cloud Airlines;France;Geneve;Switzerland;Lyon;France;16:55:57;16;28/02/2016;30,00;Non;2;1,00;2000,00;Oui;A330;Airbus
106196;Blue;49,00;40-49;M;2009;46,00;41 a 50;Affaire; -   € ; 45,00 € ;Eco;Cloud Airlines;France;Paris;France;Lyon;France;04:33:09;4;29/12/2015;29,00;Non;2;1,00;98,00;Oui;B747;Boeing
106197;Gold;50,00;50-59;F;2007;41,00;41 a 50;Affaire; 30,00 € ; 30,00 € ;Eco;Sky Airlines;USA;Roma;Italy;Paris;France;19:20:05;19;02/02/2016;4,00;Non;4;12,00;74,00;Oui;A330;Airbus
